Id,ActivityHour,Calories
6117666160,2016-04-28T20:00:00Z,66
6117666160,2016-04-29T11:00:00Z,116
6117666160,2016-04-29T12:00:00Z,180
6117666160,2016-04-29T13:00:00Z,171
6117666160,2016-04-29T14:00:00Z,169
6117666160,2016-04-29T15:00:00Z,157
6117666160,2016-04-29T16:00:00Z,155
6117666160,2016-04-29T17:00:00Z,155
6117666160,2016-04-29T18:00:00Z,143
6117666160,2016-04-29T19:00:00Z,162
6117666160,2016-04-29T20:00:00Z,140
6117666160,2016-04-30T10:00:00Z,105
6117666160,2016-04-30T12:00:00Z,117
6117666160,2016-04-30T13:00:00Z,131
6117666160,2016-04-30T15:00:00Z,150
6117666160,2016-04-30T16:00:00Z,125
6117666160,2016-04-30T17:00:00Z,128
6117666160,2016-04-30T18:00:00Z,122
6117666160,2016-04-30T19:00:00Z,127
6117666160,2016-04-30T20:00:00Z,137
6117666160,2016-04-30T21:00:00Z,127
6117666160,2016-05-01T02:00:00Z,105
6117666160,2016-05-01T10:00:00Z,132
6117666160,2016-05-01T11:00:00Z,170
6117666160,2016-05-01T12:00:00Z,145
6117666160,2016-05-01T13:00:00Z,158
6117666160,2016-05-01T14:00:00Z,135
6117666160,2016-05-01T16:00:00Z,116
6117666160,2016-05-01T17:00:00Z,131
6117666160,2016-05-01T18:00:00Z,165
6117666160,2016-05-02T04:00:00Z,136
6117666160,2016-05-02T05:00:00Z,157
6117666160,2016-05-02T06:00:00Z,142
6117666160,2016-05-02T07:00:00Z,161
6117666160,2016-05-02T08:00:00Z,179
6117666160,2016-05-02T09:00:00Z,108
6117666160,2016-05-04T18:00:00Z,152
6117666160,2016-05-04T19:00:00Z,199
6117666160,2016-05-04T20:00:00Z,149
6117666160,2016-05-04T21:00:00Z,115
6117666160,2016-05-05T07:00:00Z,124
6117666160,2016-05-05T09:00:00Z,163
6117666160,2016-05-05T10:00:00Z,155
6117666160,2016-05-05T11:00:00Z,159
6117666160,2016-05-05T12:00:00Z,135
6117666160,2016-05-05T13:00:00Z,130
6117666160,2016-05-05T14:00:00Z,147
6117666160,2016-05-05T15:00:00Z,155
6117666160,2016-05-05T16:00:00Z,154
6117666160,2016-05-05T17:00:00Z,131
6117666160,2016-05-05T18:00:00Z,123
6117666160,2016-05-05T19:00:00Z,121
6117666160,2016-05-05T20:00:00Z,123
6117666160,2016-05-05T22:00:00Z,136
6117666160,2016-05-06T15:00:00Z,130
6117666160,2016-05-06T16:00:00Z,148
6117666160,2016-05-06T18:00:00Z,111
6117666160,2016-05-06T22:00:00Z,67
6117666160,2016-05-07T08:00:00Z,116
6117666160,2016-05-07T09:00:00Z,132
6117666160,2016-05-07T10:00:00Z,149
6117666160,2016-05-07T11:00:00Z,175
6117666160,2016-05-07T12:00:00Z,133
6117666160,2016-05-07T13:00:00Z,163
6117666160,2016-05-07T14:00:00Z,183
6117666160,2016-05-07T15:00:00Z,133
6117666160,2016-05-07T16:00:00Z,130
6117666160,2016-05-07T17:00:00Z,132
6117666160,2016-05-07T20:00:00Z,67
6117666160,2016-05-08T09:00:00Z,122
6117666160,2016-05-08T11:00:00Z,108
6117666160,2016-05-08T12:00:00Z,121
6117666160,2016-05-08T13:00:00Z,115
6117666160,2016-05-08T15:00:00Z,154
6117666160,2016-05-08T16:00:00Z,121
6117666160,2016-05-08T17:00:00Z,166
6117666160,2016-05-08T18:00:00Z,164
6117666160,2016-05-08T20:00:00Z,66
6117666160,2016-05-08T22:00:00Z,103
6117666160,2016-05-09T06:00:00Z,66
6117666160,2016-05-09T08:00:00Z,118
6117666160,2016-05-09T09:00:00Z,142
6117666160,2016-05-09T10:00:00Z,142
6117666160,2016-05-09T11:00:00Z,134
6290855005,2016-04-12T07:00:00Z,140
6290855005,2016-04-12T08:00:00Z,124
6290855005,2016-04-12T09:00:00Z,145
6290855005,2016-04-12T10:00:00Z,155
6290855005,2016-04-12T11:00:00Z,136
6290855005,2016-04-12T13:00:00Z,148
6290855005,2016-04-12T14:00:00Z,134
6290855005,2016-04-12T15:00:00Z,135
6290855005,2016-04-12T16:00:00Z,122
6290855005,2016-04-13T07:00:00Z,146
6290855005,2016-04-13T08:00:00Z,154
6290855005,2016-04-13T09:00:00Z,179
6290855005,2016-04-13T10:00:00Z,141
6290855005,2016-04-13T11:00:00Z,136
6290855005,2016-04-13T12:00:00Z,158
6290855005,2016-04-13T13:00:00Z,159
6290855005,2016-04-13T14:00:00Z,157
6290855005,2016-04-13T15:00:00Z,144
6290855005,2016-04-13T16:00:00Z,166
6290855005,2016-04-13T17:00:00Z,121
6290855005,2016-04-13T18:00:00Z,157
6290855005,2016-04-13T19:00:00Z,109
6290855005,2016-04-14T06:00:00Z,117
6290855005,2016-04-14T07:00:00Z,157
6290855005,2016-04-14T08:00:00Z,146
6290855005,2016-04-14T09:00:00Z,145
6290855005,2016-04-14T10:00:00Z,144
6290855005,2016-04-14T11:00:00Z,161
6290855005,2016-04-14T12:00:00Z,174
6290855005,2016-04-14T13:00:00Z,121
6290855005,2016-04-14T14:00:00Z,127
6290855005,2016-04-14T15:00:00Z,131
6290855005,2016-04-14T16:00:00Z,115
6290855005,2016-04-14T17:00:00Z,156
6290855005,2016-04-14T18:00:00Z,151
6290855005,2016-04-14T19:00:00Z,121
6290855005,2016-04-14T21:00:00Z,140
6290855005,2016-04-14T22:00:00Z,123
6290855005,2016-04-15T07:00:00Z,116
6290855005,2016-04-15T08:00:00Z,115
6290855005,2016-04-15T09:00:00Z,143
6290855005,2016-04-15T10:00:00Z,145
6290855005,2016-04-15T11:00:00Z,153
6290855005,2016-04-15T12:00:00Z,124
6290855005,2016-04-15T13:00:00Z,151
6290855005,2016-04-15T14:00:00Z,123
6290855005,2016-04-15T16:00:00Z,144
6290855005,2016-04-15T17:00:00Z,130
6290855005,2016-04-15T18:00:00Z,170
6290855005,2016-04-15T19:00:00Z,165
6290855005,2016-04-15T20:00:00Z,117
6290855005,2016-04-15T21:00:00Z,138
6290855005,2016-04-15T22:00:00Z,126
6290855005,2016-04-15T23:00:00Z,131
6290855005,2016-04-16T08:00:00Z,231
6290855005,2016-04-16T09:00:00Z,193
6290855005,2016-04-16T10:00:00Z,136
6290855005,2016-04-16T11:00:00Z,162
6290855005,2016-04-16T13:00:00Z,193
6290855005,2016-04-16T14:00:00Z,182
6290855005,2016-04-16T15:00:00Z,124
6290855005,2016-04-16T16:00:00Z,116
6290855005,2016-04-16T17:00:00Z,116
6290855005,2016-04-17T08:00:00Z,111
6290855005,2016-04-17T09:00:00Z,531
6290855005,2016-04-17T10:00:00Z,173
6290855005,2016-04-17T11:00:00Z,103
6290855005,2016-04-17T12:00:00Z,213
6290855005,2016-04-17T13:00:00Z,255
6290855005,2016-04-17T14:00:00Z,176
6290855005,2016-04-17T17:00:00Z,126
6290855005,2016-04-18T06:00:00Z,133
6290855005,2016-04-18T07:00:00Z,144
6290855005,2016-04-18T08:00:00Z,140
6290855005,2016-04-18T09:00:00Z,170
6290855005,2016-04-18T10:00:00Z,182
6290855005,2016-04-18T11:00:00Z,140
6290855005,2016-04-18T12:00:00Z,159
6290855005,2016-04-18T13:00:00Z,149
6290855005,2016-04-18T14:00:00Z,129
6290855005,2016-04-18T15:00:00Z,151
6290855005,2016-04-18T16:00:00Z,124
6290855005,2016-04-19T06:00:00Z,121
6290855005,2016-04-19T07:00:00Z,131
6290855005,2016-04-19T08:00:00Z,133
6290855005,2016-04-19T09:00:00Z,164
6290855005,2016-04-19T10:00:00Z,168
6290855005,2016-04-19T11:00:00Z,176
6290855005,2016-04-19T12:00:00Z,161
6290855005,2016-04-19T13:00:00Z,150
6290855005,2016-04-19T14:00:00Z,180
6290855005,2016-04-19T15:00:00Z,143
6290855005,2016-04-19T16:00:00Z,129
6290855005,2016-04-19T18:00:00Z,109
6290855005,2016-04-20T06:00:00Z,127
6290855005,2016-04-20T07:00:00Z,173
6290855005,2016-04-20T08:00:00Z,144
6290855005,2016-04-20T10:00:00Z,136
6290855005,2016-04-20T11:00:00Z,120
6290855005,2016-04-20T12:00:00Z,136
6290855005,2016-04-20T13:00:00Z,169
6290855005,2016-04-20T14:00:00Z,144
6290855005,2016-04-20T15:00:00Z,151
6290855005,2016-04-20T16:00:00Z,137
6290855005,2016-04-20T17:00:00Z,120
6290855005,2016-04-22T06:00:00Z,136
6290855005,2016-04-22T07:00:00Z,160
6290855005,2016-04-22T08:00:00Z,145
6290855005,2016-04-22T09:00:00Z,163
6290855005,2016-04-22T10:00:00Z,129
6290855005,2016-04-22T11:00:00Z,154
6290855005,2016-04-22T12:00:00Z,161
6290855005,2016-04-22T13:00:00Z,133
6290855005,2016-04-22T14:00:00Z,173
6290855005,2016-04-22T16:00:00Z,153
6290855005,2016-04-22T17:00:00Z,153
6290855005,2016-04-23T09:00:00Z,525
6290855005,2016-04-23T10:00:00Z,251
6290855005,2016-04-24T10:00:00Z,211
6290855005,2016-04-24T11:00:00Z,159
6290855005,2016-04-24T12:00:00Z,194
6290855005,2016-04-24T13:00:00Z,120
6290855005,2016-04-24T14:00:00Z,130
6290855005,2016-04-24T15:00:00Z,118
6290855005,2016-04-24T17:00:00Z,162
6290855005,2016-04-24T18:00:00Z,105
6290855005,2016-04-24T19:00:00Z,116
6290855005,2016-04-24T20:00:00Z,127
6290855005,2016-04-25T06:00:00Z,127
6290855005,2016-04-25T07:00:00Z,161
6290855005,2016-04-25T08:00:00Z,223
6290855005,2016-04-25T09:00:00Z,165
6290855005,2016-04-25T10:00:00Z,142
6290855005,2016-04-25T11:00:00Z,134
6290855005,2016-04-25T12:00:00Z,120
6290855005,2016-04-25T13:00:00Z,139
6290855005,2016-04-25T14:00:00Z,145
6290855005,2016-04-25T15:00:00Z,131
6290855005,2016-04-25T16:00:00Z,144
6290855005,2016-04-25T17:00:00Z,111
6290855005,2016-04-27T06:00:00Z,118
6290855005,2016-04-27T07:00:00Z,157
6290855005,2016-04-27T08:00:00Z,180
6290855005,2016-04-27T09:00:00Z,130
6290855005,2016-04-27T11:00:00Z,150
6290855005,2016-04-27T12:00:00Z,138
6290855005,2016-04-27T13:00:00Z,139
6290855005,2016-04-27T14:00:00Z,156
6290855005,2016-04-27T15:00:00Z,133
6290855005,2016-04-27T16:00:00Z,148
6290855005,2016-04-27T17:00:00Z,116
6290855005,2016-04-27T18:00:00Z,121
6290855005,2016-04-28T07:00:00Z,159
6290855005,2016-04-28T09:00:00Z,127
6290855005,2016-04-28T11:00:00Z,160
6290855005,2016-04-28T12:00:00Z,180
6290855005,2016-04-28T13:00:00Z,122
6290855005,2016-04-28T14:00:00Z,157
6290855005,2016-04-28T15:00:00Z,149
6290855005,2016-04-28T16:00:00Z,158
6290855005,2016-04-28T17:00:00Z,129
6290855005,2016-04-30T07:00:00Z,116
6290855005,2016-04-30T08:00:00Z,133
6290855005,2016-04-30T09:00:00Z,174
6290855005,2016-04-30T10:00:00Z,187
6290855005,2016-04-30T11:00:00Z,220
6290855005,2016-04-30T12:00:00Z,149
6290855005,2016-04-30T13:00:00Z,167
6290855005,2016-04-30T14:00:00Z,164
6290855005,2016-04-30T15:00:00Z,143
6290855005,2016-04-30T16:00:00Z,187
6290855005,2016-05-01T09:00:00Z,286
6290855005,2016-05-01T10:00:00Z,262
6290855005,2016-05-01T11:00:00Z,140
6290855005,2016-05-01T12:00:00Z,151
6290855005,2016-05-01T13:00:00Z,152
6290855005,2016-05-01T14:00:00Z,156
6290855005,2016-05-01T15:00:00Z,137
6290855005,2016-05-01T17:00:00Z,139
6290855005,2016-05-01T18:00:00Z,161
6290855005,2016-05-01T19:00:00Z,126
6290855005,2016-05-01T20:00:00Z,176
6290855005,2016-05-01T21:00:00Z,382
6290855005,2016-05-02T06:00:00Z,128
6290855005,2016-05-02T07:00:00Z,159
6290855005,2016-05-02T08:00:00Z,111
6290855005,2016-05-02T09:00:00Z,149
6290855005,2016-05-02T10:00:00Z,147
6290855005,2016-05-02T11:00:00Z,134
6290855005,2016-05-02T12:00:00Z,150
6290855005,2016-05-02T13:00:00Z,145
6290855005,2016-05-02T14:00:00Z,127
6290855005,2016-05-02T15:00:00Z,183
6290855005,2016-05-02T16:00:00Z,148
6290855005,2016-05-03T06:00:00Z,123
6290855005,2016-05-03T07:00:00Z,142
6290855005,2016-05-03T08:00:00Z,131
6290855005,2016-05-03T09:00:00Z,163
6290855005,2016-05-03T10:00:00Z,142
6290855005,2016-05-03T11:00:00Z,133
6290855005,2016-05-03T12:00:00Z,127
6290855005,2016-05-03T13:00:00Z,178
6290855005,2016-05-03T14:00:00Z,122
6290855005,2016-05-03T15:00:00Z,149
6290855005,2016-05-03T17:00:00Z,118
6290855005,2016-05-04T07:00:00Z,163
6290855005,2016-05-04T08:00:00Z,121
6290855005,2016-05-04T09:00:00Z,168
6290855005,2016-05-04T10:00:00Z,124
6290855005,2016-05-04T11:00:00Z,165
6290855005,2016-05-04T12:00:00Z,136
6290855005,2016-05-04T13:00:00Z,120
6290855005,2016-05-04T14:00:00Z,132
6290855005,2016-05-04T15:00:00Z,139
6290855005,2016-05-04T16:00:00Z,119
6290855005,2016-05-04T17:00:00Z,140
6290855005,2016-05-04T18:00:00Z,124
6290855005,2016-05-04T19:00:00Z,109
6290855005,2016-05-05T07:00:00Z,149
6290855005,2016-05-05T08:00:00Z,141
6290855005,2016-05-05T09:00:00Z,133
6290855005,2016-05-05T10:00:00Z,139
6290855005,2016-05-05T11:00:00Z,120
6290855005,2016-05-05T12:00:00Z,165
6290855005,2016-05-05T13:00:00Z,115
6290855005,2016-05-05T14:00:00Z,190
6290855005,2016-05-05T15:00:00Z,168
6290855005,2016-05-05T17:00:00Z,121
6290855005,2016-05-06T06:00:00Z,124
6290855005,2016-05-06T07:00:00Z,176
6290855005,2016-05-06T08:00:00Z,133
6290855005,2016-05-06T09:00:00Z,142
6290855005,2016-05-06T10:00:00Z,108
6290855005,2016-05-06T11:00:00Z,152
6290855005,2016-05-06T12:00:00Z,126
6290855005,2016-05-06T13:00:00Z,133
6290855005,2016-05-06T14:00:00Z,127
6290855005,2016-05-06T15:00:00Z,131
6290855005,2016-05-06T16:00:00Z,159
6290855005,2016-05-06T17:00:00Z,166
6290855005,2016-05-06T18:00:00Z,118
6290855005,2016-05-06T20:00:00Z,116
6290855005,2016-05-07T10:00:00Z,130
6290855005,2016-05-07T11:00:00Z,150
6290855005,2016-05-07T12:00:00Z,168
6290855005,2016-05-07T13:00:00Z,169
6290855005,2016-05-07T14:00:00Z,137
6290855005,2016-05-07T15:00:00Z,179
6290855005,2016-05-07T16:00:00Z,119
6290855005,2016-05-07T17:00:00Z,119
6290855005,2016-05-07T18:00:00Z,137
6290855005,2016-05-08T09:00:00Z,122
6290855005,2016-05-08T10:00:00Z,200
6290855005,2016-05-08T11:00:00Z,204
6290855005,2016-05-08T12:00:00Z,134
6290855005,2016-05-08T13:00:00Z,166
6290855005,2016-05-08T14:00:00Z,189
6290855005,2016-05-08T15:00:00Z,132
6290855005,2016-05-08T17:00:00Z,131
6290855005,2016-05-09T06:00:00Z,121
6290855005,2016-05-09T07:00:00Z,134
6290855005,2016-05-09T08:00:00Z,159
6290855005,2016-05-09T09:00:00Z,142
6290855005,2016-05-09T10:00:00Z,126
6290855005,2016-05-09T11:00:00Z,142
6290855005,2016-05-09T12:00:00Z,165
6290855005,2016-05-09T13:00:00Z,175
6290855005,2016-05-09T14:00:00Z,138
6290855005,2016-05-09T15:00:00Z,163
6290855005,2016-05-09T16:00:00Z,116
6775888955,2016-04-13T07:00:00Z,109
6775888955,2016-04-13T08:00:00Z,175
6775888955,2016-04-13T19:00:00Z,111
6775888955,2016-04-13T20:00:00Z,190
6775888955,2016-04-13T21:00:00Z,118
6775888955,2016-04-13T22:00:00Z,195
6775888955,2016-04-13T23:00:00Z,153
6775888955,2016-04-14T08:00:00Z,182
6775888955,2016-04-14T10:00:00Z,111
6775888955,2016-04-14T12:00:00Z,152
6775888955,2016-04-14T20:00:00Z,237
6775888955,2016-04-14T21:00:00Z,188
6775888955,2016-04-14T22:00:00Z,128
6775888955,2016-04-14T23:00:00Z,147
6775888955,2016-04-15T07:00:00Z,196
6775888955,2016-04-15T08:00:00Z,185
6775888955,2016-04-16T18:00:00Z,350
6775888955,2016-04-16T19:00:00Z,187
6775888955,2016-04-17T08:00:00Z,276
6775888955,2016-04-18T10:00:00Z,115
6775888955,2016-04-18T11:00:00Z,320
6775888955,2016-04-18T12:00:00Z,299
6775888955,2016-04-18T13:00:00Z,263
6775888955,2016-04-18T14:00:00Z,252
6775888955,2016-04-18T15:00:00Z,163
6775888955,2016-04-20T06:00:00Z,170
6775888955,2016-04-20T07:00:00Z,253
6775888955,2016-04-20T08:00:00Z,229
6775888955,2016-04-20T09:00:00Z,184
6775888955,2016-04-20T10:00:00Z,168
6775888955,2016-04-20T11:00:00Z,327
6775888955,2016-04-20T12:00:00Z,228
6775888955,2016-04-20T13:00:00Z,274
6775888955,2016-04-20T14:00:00Z,216
6775888955,2016-04-20T15:00:00Z,232
6775888955,2016-04-20T16:00:00Z,318
6775888955,2016-04-20T17:00:00Z,148
6775888955,2016-04-20T18:00:00Z,137
6775888955,2016-04-22T08:00:00Z,149
6775888955,2016-04-24T11:00:00Z,174
6775888955,2016-04-24T18:00:00Z,191
6775888955,2016-04-25T09:00:00Z,193
6775888955,2016-04-25T10:00:00Z,191
6775888955,2016-04-25T11:00:00Z,181
6775888955,2016-04-25T12:00:00Z,292
6775888955,2016-04-25T13:00:00Z,167
6775888955,2016-04-26T05:00:00Z,273
6775888955,2016-04-26T06:00:00Z,322
6775888955,2016-04-26T08:00:00Z,227
6775888955,2016-04-26T18:00:00Z,126
6775888955,2016-04-26T19:00:00Z,151
6775888955,2016-04-28T13:00:00Z,103
6775888955,2016-04-28T14:00:00Z,203
6775888955,2016-04-30T19:00:00Z,214
6775888955,2016-04-30T21:00:00Z,187
6775888955,2016-04-30T22:00:00Z,151
6775888955,2016-04-30T23:00:00Z,173
6775888955,2016-05-01T00:00:00Z,158
6775888955,2016-05-01T12:00:00Z,182
6775888955,2016-05-01T13:00:00Z,163
6775888955,2016-05-01T16:00:00Z,135
6775888955,2016-05-01T17:00:00Z,224
6775888955,2016-05-06T18:00:00Z,184
6775888955,2016-05-06T19:00:00Z,154
6775888955,2016-05-06T20:00:00Z,210
6775888955,2016-05-06T21:00:00Z,226
6775888955,2016-05-06T22:00:00Z,178
6775888955,2016-05-06T23:00:00Z,163
6775888955,2016-05-07T00:00:00Z,133
6775888955,2016-05-07T07:00:00Z,143
6775888955,2016-05-07T08:00:00Z,183
6962181067,2016-04-12T09:00:00Z,186
6962181067,2016-04-12T10:00:00Z,201
6962181067,2016-04-12T18:00:00Z,122
6962181067,2016-04-12T19:00:00Z,159
6962181067,2016-04-13T15:00:00Z,109
6962181067,2016-04-13T17:00:00Z,153
6962181067,2016-04-13T18:00:00Z,144
6962181067,2016-04-15T07:00:00Z,133
6962181067,2016-04-15T08:00:00Z,116
6962181067,2016-04-15T09:00:00Z,153
6962181067,2016-04-15T11:00:00Z,127
6962181067,2016-04-16T08:00:00Z,132
6962181067,2016-04-16T09:00:00Z,316
6962181067,2016-04-16T10:00:00Z,118
6962181067,2016-04-16T11:00:00Z,125
6962181067,2016-04-16T15:00:00Z,103
6962181067,2016-04-16T18:00:00Z,109
6962181067,2016-04-16T19:00:00Z,144
6962181067,2016-04-17T08:00:00Z,126
6962181067,2016-04-17T12:00:00Z,124
6962181067,2016-04-17T14:00:00Z,66
6962181067,2016-04-17T15:00:00Z,170
6962181067,2016-04-17T16:00:00Z,139
6962181067,2016-04-17T17:00:00Z,111
6962181067,2016-04-17T18:00:00Z,122
6962181067,2016-04-17T19:00:00Z,119
6962181067,2016-04-18T11:00:00Z,287
6962181067,2016-04-18T12:00:00Z,136
6962181067,2016-04-18T15:00:00Z,107
6962181067,2016-04-18T16:00:00Z,140
6962181067,2016-04-18T22:00:00Z,67
6962181067,2016-04-19T09:00:00Z,156
6962181067,2016-04-19T10:00:00Z,255
6962181067,2016-04-19T15:00:00Z,132
6962181067,2016-04-19T16:00:00Z,151
6962181067,2016-04-19T17:00:00Z,147
6962181067,2016-04-19T20:00:00Z,66
6962181067,2016-04-20T08:00:00Z,108
6962181067,2016-04-20T09:00:00Z,246
6962181067,2016-04-20T10:00:00Z,193
6962181067,2016-04-20T11:00:00Z,111
6962181067,2016-04-20T12:00:00Z,171
6962181067,2016-04-20T15:00:00Z,133
6962181067,2016-04-20T20:00:00Z,117
6962181067,2016-04-21T07:00:00Z,122
6962181067,2016-04-21T09:00:00Z,174
6962181067,2016-04-21T10:00:00Z,256
6962181067,2016-04-21T11:00:00Z,116
6962181067,2016-04-21T12:00:00Z,316
6962181067,2016-04-22T07:00:00Z,138
6962181067,2016-04-22T09:00:00Z,239
6962181067,2016-04-22T11:00:00Z,117
6962181067,2016-04-22T12:00:00Z,220
6962181067,2016-04-22T16:00:00Z,111
6962181067,2016-04-23T08:00:00Z,120
6962181067,2016-04-23T09:00:00Z,349
6962181067,2016-04-23T14:00:00Z,142
6962181067,2016-04-23T15:00:00Z,126
6962181067,2016-04-23T16:00:00Z,178
6962181067,2016-04-23T17:00:00Z,233
6962181067,2016-04-23T19:00:00Z,162
6962181067,2016-04-23T21:00:00Z,105
6962181067,2016-04-24T13:00:00Z,66
6962181067,2016-04-24T16:00:00Z,107
6962181067,2016-04-24T21:00:00Z,67
6962181067,2016-04-25T07:00:00Z,149
6962181067,2016-04-25T08:00:00Z,147
6962181067,2016-04-25T09:00:00Z,130
6962181067,2016-04-25T10:00:00Z,238
6962181067,2016-04-25T12:00:00Z,139
6962181067,2016-04-25T16:00:00Z,126
6962181067,2016-04-25T17:00:00Z,190
6962181067,2016-04-25T22:00:00Z,66
6962181067,2016-04-26T11:00:00Z,125
6962181067,2016-04-26T12:00:00Z,294
6962181067,2016-04-26T18:00:00Z,107
6962181067,2016-04-27T07:00:00Z,115
6962181067,2016-04-27T11:00:00Z,209
6962181067,2016-04-27T16:00:00Z,120
6962181067,2016-04-27T17:00:00Z,109
6962181067,2016-04-27T18:00:00Z,135
6962181067,2016-04-27T19:00:00Z,127
6962181067,2016-04-27T23:00:00Z,66
6962181067,2016-04-28T09:00:00Z,123
6962181067,2016-04-28T11:00:00Z,140
6962181067,2016-04-28T12:00:00Z,274
6962181067,2016-04-28T13:00:00Z,168
6962181067,2016-04-28T15:00:00Z,111
6962181067,2016-04-28T17:00:00Z,147
6962181067,2016-04-29T09:00:00Z,168
6962181067,2016-04-29T10:00:00Z,232
6962181067,2016-04-29T11:00:00Z,107
6962181067,2016-04-29T12:00:00Z,175
6962181067,2016-04-29T16:00:00Z,109
6962181067,2016-04-29T18:00:00Z,133
6962181067,2016-04-30T10:00:00Z,222
6962181067,2016-04-30T11:00:00Z,125
6962181067,2016-04-30T12:00:00Z,111
6962181067,2016-04-30T13:00:00Z,124
6962181067,2016-04-30T14:00:00Z,107
6962181067,2016-04-30T18:00:00Z,115
6962181067,2016-04-30T20:00:00Z,129
6962181067,2016-05-01T08:00:00Z,108
6962181067,2016-05-01T10:00:00Z,144
6962181067,2016-05-01T19:00:00Z,103
6962181067,2016-05-02T07:00:00Z,129
6962181067,2016-05-02T09:00:00Z,136
6962181067,2016-05-02T12:00:00Z,165
6962181067,2016-05-02T16:00:00Z,111
6962181067,2016-05-02T17:00:00Z,128
6962181067,2016-05-02T18:00:00Z,143
6962181067,2016-05-02T19:00:00Z,187
6962181067,2016-05-03T07:00:00Z,132
6962181067,2016-05-03T08:00:00Z,132
6962181067,2016-05-03T11:00:00Z,150
6962181067,2016-05-03T12:00:00Z,208
6962181067,2016-05-03T13:00:00Z,136
6962181067,2016-05-03T21:00:00Z,66
6962181067,2016-05-04T08:00:00Z,107
6962181067,2016-05-04T09:00:00Z,151
6962181067,2016-05-04T10:00:00Z,193
6962181067,2016-05-04T11:00:00Z,146
6962181067,2016-05-04T18:00:00Z,105
6962181067,2016-05-04T19:00:00Z,134
6962181067,2016-05-05T08:00:00Z,121
6962181067,2016-05-05T09:00:00Z,123
6962181067,2016-05-05T10:00:00Z,109
6962181067,2016-05-05T11:00:00Z,105
6962181067,2016-05-05T12:00:00Z,123
6962181067,2016-05-05T19:00:00Z,242
6962181067,2016-05-06T08:00:00Z,121
6962181067,2016-05-06T10:00:00Z,67
6962181067,2016-05-06T20:00:00Z,105
6962181067,2016-05-07T09:00:00Z,121
6962181067,2016-05-07T11:00:00Z,118
6962181067,2016-05-07T19:00:00Z,139
6962181067,2016-05-08T11:00:00Z,105
6962181067,2016-05-08T16:00:00Z,157
6962181067,2016-05-09T08:00:00Z,120
6962181067,2016-05-09T09:00:00Z,144
6962181067,2016-05-09T10:00:00Z,266
6962181067,2016-05-09T17:00:00Z,147
6962181067,2016-05-09T19:00:00Z,211
6962181067,2016-05-10T07:00:00Z,198
6962181067,2016-05-10T09:00:00Z,212
6962181067,2016-05-10T10:00:00Z,310
6962181067,2016-05-10T11:00:00Z,124
6962181067,2016-05-10T14:00:00Z,66
6962181067,2016-05-10T16:00:00Z,160
6962181067,2016-05-10T17:00:00Z,146
6962181067,2016-05-10T18:00:00Z,119
6962181067,2016-05-11T08:00:00Z,125
6962181067,2016-05-11T09:00:00Z,230
6962181067,2016-05-11T22:00:00Z,67
6962181067,2016-05-12T09:00:00Z,116
6962181067,2016-05-12T10:00:00Z,149
7007744171,2016-04-12T06:00:00Z,154
7007744171,2016-04-12T07:00:00Z,292
7007744171,2016-04-12T08:00:00Z,300
7007744171,2016-04-12T09:00:00Z,159
7007744171,2016-04-12T10:00:00Z,175
7007744171,2016-04-12T11:00:00Z,175
7007744171,2016-04-12T12:00:00Z,115
7007744171,2016-04-12T13:00:00Z,118
7007744171,2016-04-12T15:00:00Z,131
7007744171,2016-04-12T16:00:00Z,217
7007744171,2016-04-12T17:00:00Z,146
7007744171,2016-04-12T18:00:00Z,109
7007744171,2016-04-13T05:00:00Z,67
7007744171,2016-04-13T06:00:00Z,171
7007744171,2016-04-13T07:00:00Z,123
7007744171,2016-04-13T08:00:00Z,426
7007744171,2016-04-13T09:00:00Z,232
7007744171,2016-04-13T11:00:00Z,147
7007744171,2016-04-13T12:00:00Z,108
7007744171,2016-04-13T16:00:00Z,179
7007744171,2016-04-14T06:00:00Z,178
7007744171,2016-04-14T08:00:00Z,317
7007744171,2016-04-14T09:00:00Z,144
7007744171,2016-04-14T11:00:00Z,146
7007744171,2016-04-14T12:00:00Z,124
7007744171,2016-04-14T15:00:00Z,128
7007744171,2016-04-14T16:00:00Z,109
7007744171,2016-04-14T18:00:00Z,165
7007744171,2016-04-14T19:00:00Z,219
7007744171,2016-04-14T20:00:00Z,111
7007744171,2016-04-15T06:00:00Z,143
7007744171,2016-04-15T07:00:00Z,142
7007744171,2016-04-15T08:00:00Z,148
7007744171,2016-04-15T10:00:00Z,122
7007744171,2016-04-15T11:00:00Z,130
7007744171,2016-04-15T18:00:00Z,67
7007744171,2016-04-16T07:00:00Z,135
7007744171,2016-04-16T16:00:00Z,126
7007744171,2016-04-16T17:00:00Z,149
7007744171,2016-04-16T18:00:00Z,129
7007744171,2016-04-16T19:00:00Z,108
7007744171,2016-04-17T07:00:00Z,205
7007744171,2016-04-17T08:00:00Z,162
7007744171,2016-04-17T09:00:00Z,207
7007744171,2016-04-17T10:00:00Z,131
7007744171,2016-04-17T16:00:00Z,139
7007744171,2016-04-17T17:00:00Z,118
7007744171,2016-04-17T18:00:00Z,119
7007744171,2016-04-17T19:00:00Z,107
7007744171,2016-04-18T06:00:00Z,154
7007744171,2016-04-18T07:00:00Z,119
7007744171,2016-04-18T08:00:00Z,389
7007744171,2016-04-18T09:00:00Z,229
7007744171,2016-04-18T10:00:00Z,279
