Id,ActivityHour,TotalIntensity,AverageIntensity
8378563200,2016-05-10T05:00:00Z,165,2.75
8378563200,2016-05-10T08:00:00Z,35,0.583333
8378563200,2016-05-11T05:00:00Z,165,2.75
8378563200,2016-05-11T08:00:00Z,41,0.683333
8378563200,2016-05-12T08:00:00Z,37,0.616667
8583815059,2016-04-12T17:00:00Z,36,0.6
8583815059,2016-04-12T19:00:00Z,43,0.716667
8583815059,2016-04-13T11:00:00Z,49,0.816667
8583815059,2016-04-13T12:00:00Z,77,1.283333
8583815059,2016-04-14T17:00:00Z,37,0.616667
8583815059,2016-04-18T10:00:00Z,71,1.183333
8583815059,2016-04-19T12:00:00Z,50,0.833333
8583815059,2016-04-19T13:00:00Z,43,0.716667
8583815059,2016-04-20T14:00:00Z,63,1.05
8583815059,2016-04-21T14:00:00Z,63,1.05
8583815059,2016-04-21T15:00:00Z,95,1.583333
8583815059,2016-04-22T11:00:00Z,46,0.766667
8583815059,2016-04-22T12:00:00Z,61,1.016667
8583815059,2016-04-22T13:00:00Z,84,1.4
8583815059,2016-04-23T10:00:00Z,84,1.4
8583815059,2016-04-23T11:00:00Z,63,1.05
8583815059,2016-04-23T12:00:00Z,46,0.766667
8583815059,2016-04-24T14:00:00Z,52,0.866667
8583815059,2016-04-24T15:00:00Z,69,1.15
8583815059,2016-04-24T16:00:00Z,52,0.866667
8583815059,2016-04-24T17:00:00Z,39,0.65
8583815059,2016-04-25T10:00:00Z,48,0.8
8583815059,2016-04-26T11:00:00Z,52,0.866667
8583815059,2016-04-26T12:00:00Z,55,0.916667
8583815059,2016-04-26T14:00:00Z,35,0.583333
8583815059,2016-04-26T15:00:00Z,100,1.666667
8583815059,2016-04-26T16:00:00Z,41,0.683333
8583815059,2016-04-27T13:00:00Z,64,1.066667
8583815059,2016-04-27T14:00:00Z,43,0.716667
8583815059,2016-04-27T15:00:00Z,178,2.966667
8583815059,2016-04-28T13:00:00Z,59,0.983333
8583815059,2016-04-28T14:00:00Z,59,0.983333
8583815059,2016-04-29T08:00:00Z,110,1.833333
8583815059,2016-04-29T13:00:00Z,65,1.083333
8583815059,2016-04-29T14:00:00Z,75,1.25
8583815059,2016-04-29T15:00:00Z,103,1.716667
8583815059,2016-04-29T16:00:00Z,43,0.716667
8583815059,2016-04-30T12:00:00Z,67,1.116667
8583815059,2016-04-30T13:00:00Z,59,0.983333
8583815059,2016-05-01T00:00:00Z,55,0.916667
8583815059,2016-05-01T11:00:00Z,38,0.633333
8583815059,2016-05-06T12:00:00Z,44,0.733333
8583815059,2016-05-06T13:00:00Z,55,0.916667
8583815059,2016-05-08T12:00:00Z,79,1.316667
8583815059,2016-05-08T13:00:00Z,83,1.383333
8583815059,2016-05-08T14:00:00Z,62,1.033333
8583815059,2016-05-08T19:00:00Z,38,0.633333
8583815059,2016-05-09T15:00:00Z,176,2.933333
8583815059,2016-05-10T12:00:00Z,82,1.366667
8583815059,2016-05-10T13:00:00Z,73,1.216667
8583815059,2016-05-11T13:00:00Z,80,1.333333
8583815059,2016-05-11T14:00:00Z,97,1.616667
8583815059,2016-05-11T16:00:00Z,38,0.633333
8792009665,2016-04-20T17:00:00Z,47,0.783333
8792009665,2016-04-22T16:00:00Z,35,0.583333
8792009665,2016-04-22T19:00:00Z,46,0.766667
8792009665,2016-04-23T13:00:00Z,84,1.4
8792009665,2016-04-24T01:00:00Z,38,0.633333
8792009665,2016-04-28T15:00:00Z,41,0.683333
8792009665,2016-04-28T16:00:00Z,41,0.683333
8792009665,2016-04-28T17:00:00Z,39,0.65
8792009665,2016-04-29T10:00:00Z,46,0.766667
8792009665,2016-04-29T14:00:00Z,74,1.233333
8792009665,2016-04-29T17:00:00Z,43,0.716667
8792009665,2016-04-29T20:00:00Z,37,0.616667
8792009665,2016-04-30T13:00:00Z,35,0.583333
8792009665,2016-04-30T15:00:00Z,48,0.8
8792009665,2016-04-30T19:00:00Z,46,0.766667
8877689391,2016-04-12T11:00:00Z,52,0.866667
8877689391,2016-04-12T12:00:00Z,158,2.633333
8877689391,2016-04-12T17:00:00Z,51,0.85
8877689391,2016-04-12T18:00:00Z,101,1.683333
8877689391,2016-04-13T12:00:00Z,109,1.816667
8877689391,2016-04-13T17:00:00Z,99,1.65
8877689391,2016-04-13T18:00:00Z,160,2.666667
8877689391,2016-04-13T19:00:00Z,38,0.633333
8877689391,2016-04-14T15:00:00Z,39,0.65
8877689391,2016-04-14T16:00:00Z,148,2.466667
8877689391,2016-04-14T17:00:00Z,73,1.216667
8877689391,2016-04-14T20:00:00Z,39,0.65
8877689391,2016-04-15T17:00:00Z,46,0.766667
8877689391,2016-04-15T18:00:00Z,180,3.0
8877689391,2016-04-15T19:00:00Z,127,2.116667
8877689391,2016-04-15T22:00:00Z,41,0.683333
8877689391,2016-04-15T23:00:00Z,36,0.6
8877689391,2016-04-16T09:00:00Z,55,0.916667
8877689391,2016-04-16T10:00:00Z,45,0.75
8877689391,2016-04-16T12:00:00Z,140,2.333333
8877689391,2016-04-16T13:00:00Z,78,1.3
8877689391,2016-04-16T15:00:00Z,39,0.65
8877689391,2016-04-16T17:00:00Z,70,1.166667
8877689391,2016-04-16T18:00:00Z,53,0.883333
8877689391,2016-04-16T23:00:00Z,77,1.283333
8877689391,2016-04-17T00:00:00Z,41,0.683333
8877689391,2016-04-17T01:00:00Z,39,0.65
8877689391,2016-04-17T02:00:00Z,43,0.716667
8877689391,2016-04-17T17:00:00Z,75,1.25
8877689391,2016-04-17T18:00:00Z,161,2.683333
8877689391,2016-04-18T12:00:00Z,98,1.633333
8877689391,2016-04-19T12:00:00Z,77,1.283333
8877689391,2016-04-19T16:00:00Z,173,2.883333
8877689391,2016-04-19T17:00:00Z,51,0.85
8877689391,2016-04-20T12:00:00Z,38,0.633333
8877689391,2016-04-20T17:00:00Z,46,0.766667
8877689391,2016-04-20T18:00:00Z,173,2.883333
8877689391,2016-04-20T19:00:00Z,47,0.783333
8877689391,2016-04-21T15:00:00Z,97,1.616667
8877689391,2016-04-21T16:00:00Z,110,1.833333
8877689391,2016-04-21T17:00:00Z,61,1.016667
8877689391,2016-04-21T18:00:00Z,66,1.1
8877689391,2016-04-22T18:00:00Z,133,2.216667
8877689391,2016-04-22T19:00:00Z,80,1.333333
8877689391,2016-04-23T12:00:00Z,127,2.116667
8877689391,2016-04-23T13:00:00Z,178,2.966667
8877689391,2016-04-23T14:00:00Z,48,0.8
8877689391,2016-04-24T17:00:00Z,157,2.616667
8877689391,2016-04-24T18:00:00Z,60,1.0
8877689391,2016-04-25T12:00:00Z,81,1.35
8877689391,2016-04-25T18:00:00Z,159,2.65
8877689391,2016-04-25T19:00:00Z,114,1.9
8877689391,2016-04-26T12:00:00Z,64,1.066667
8877689391,2016-04-26T20:00:00Z,38,0.633333
8877689391,2016-04-27T07:00:00Z,57,0.95
8877689391,2016-04-27T12:00:00Z,75,1.25
8877689391,2016-04-27T17:00:00Z,61,1.016667
8877689391,2016-04-27T18:00:00Z,157,2.616667
8877689391,2016-04-28T12:00:00Z,108,1.8
8877689391,2016-04-28T18:00:00Z,65,1.083333
8877689391,2016-04-28T19:00:00Z,62,1.033333
8877689391,2016-04-29T12:00:00Z,53,0.883333
8877689391,2016-04-30T13:00:00Z,124,2.066667
8877689391,2016-04-30T14:00:00Z,180,3.0
8877689391,2016-04-30T15:00:00Z,102,1.7
8877689391,2016-05-01T09:00:00Z,58,0.966667
8877689391,2016-05-01T10:00:00Z,56,0.933333
8877689391,2016-05-01T20:00:00Z,38,0.633333
8877689391,2016-05-03T12:00:00Z,40,0.666667
8877689391,2016-05-03T22:00:00Z,43,0.716667
8877689391,2016-05-04T16:00:00Z,54,0.9
8877689391,2016-05-04T17:00:00Z,168,2.8
8877689391,2016-05-04T19:00:00Z,40,0.666667
8877689391,2016-05-05T10:00:00Z,132,2.2
8877689391,2016-05-05T11:00:00Z,55,0.916667
8877689391,2016-05-05T12:00:00Z,51,0.85
8877689391,2016-05-05T15:00:00Z,36,0.6
8877689391,2016-05-06T14:00:00Z,176,2.933333
8877689391,2016-05-06T15:00:00Z,56,0.933333
8877689391,2016-05-06T16:00:00Z,99,1.65
8877689391,2016-05-06T17:00:00Z,35,0.583333
8877689391,2016-05-07T09:00:00Z,48,0.8
8877689391,2016-05-07T10:00:00Z,46,0.766667
8877689391,2016-05-07T12:00:00Z,137,2.283333
8877689391,2016-05-07T13:00:00Z,180,3.0
8877689391,2016-05-07T18:00:00Z,41,0.683333
8877689391,2016-05-08T17:00:00Z,46,0.766667
8877689391,2016-05-08T21:00:00Z,54,0.9
8877689391,2016-05-09T12:00:00Z,51,0.85
8877689391,2016-05-09T16:00:00Z,133,2.216667
8877689391,2016-05-09T17:00:00Z,75,1.25
8877689391,2016-05-10T12:00:00Z,71,1.183333
8877689391,2016-05-11T12:00:00Z,96,1.6
8877689391,2016-05-11T16:00:00Z,58,0.966667
8877689391,2016-05-11T17:00:00Z,163,2.716667
8877689391,2016-05-12T12:00:00Z,93,1.55
1503960366,2016-04-12T03:00:00Z,0,0.0
1503960366,2016-04-12T04:00:00Z,0,0.0
1503960366,2016-04-12T05:00:00Z,0,0.0
1503960366,2016-04-12T06:00:00Z,0,0.0
1503960366,2016-04-12T07:00:00Z,0,0.0
1503960366,2016-04-13T01:00:00Z,0,0.0
1503960366,2016-04-13T02:00:00Z,0,0.0
1503960366,2016-04-13T04:00:00Z,0,0.0
1503960366,2016-04-13T05:00:00Z,0,0.0
1503960366,2016-04-13T06:00:00Z,0,0.0
1503960366,2016-04-13T20:00:00Z,0,0.0
1503960366,2016-04-13T21:00:00Z,0,0.0
1503960366,2016-04-14T02:00:00Z,0,0.0
1503960366,2016-04-14T03:00:00Z,0,0.0
1503960366,2016-04-14T04:00:00Z,0,0.0
1503960366,2016-04-14T05:00:00Z,0,0.0
1503960366,2016-04-14T06:00:00Z,0,0.0
1503960366,2016-04-14T07:00:00Z,0,0.0
1503960366,2016-04-14T08:00:00Z,0,0.0
1503960366,2016-04-14T23:00:00Z,0,0.0
1503960366,2016-04-15T03:00:00Z,0,0.0
1503960366,2016-04-15T04:00:00Z,0,0.0
1503960366,2016-04-15T06:00:00Z,0,0.0
1503960366,2016-04-15T14:00:00Z,0,0.0
1503960366,2016-04-15T15:00:00Z,0,0.0
1503960366,2016-04-15T16:00:00Z,0,0.0
1503960366,2016-04-16T01:00:00Z,0,0.0
1503960366,2016-04-16T06:00:00Z,0,0.0
1503960366,2016-04-16T15:00:00Z,0,0.0
1503960366,2016-04-17T00:00:00Z,0,0.0
1503960366,2016-04-17T01:00:00Z,0,0.0
1503960366,2016-04-17T02:00:00Z,0,0.0
1503960366,2016-04-17T04:00:00Z,0,0.0
1503960366,2016-04-17T05:00:00Z,0,0.0
1503960366,2016-04-17T06:00:00Z,0,0.0
1503960366,2016-04-17T07:00:00Z,0,0.0
1503960366,2016-04-17T08:00:00Z,0,0.0
1503960366,2016-04-17T09:00:00Z,0,0.0
1503960366,2016-04-17T10:00:00Z,0,0.0
1503960366,2016-04-17T23:00:00Z,0,0.0
1503960366,2016-04-18T01:00:00Z,0,0.0
1503960366,2016-04-18T02:00:00Z,0,0.0
1503960366,2016-04-18T03:00:00Z,0,0.0
1503960366,2016-04-18T04:00:00Z,0,0.0
1503960366,2016-04-18T05:00:00Z,0,0.0
1503960366,2016-04-18T06:00:00Z,0,0.0
1503960366,2016-04-18T07:00:00Z,0,0.0
1503960366,2016-04-18T08:00:00Z,0,0.0
1503960366,2016-04-19T00:00:00Z,0,0.0
1503960366,2016-04-19T02:00:00Z,0,0.0
1503960366,2016-04-19T04:00:00Z,0,0.0
1503960366,2016-04-19T05:00:00Z,0,0.0
1503960366,2016-04-20T02:00:00Z,0,0.0
1503960366,2016-04-20T03:00:00Z,0,0.0
1503960366,2016-04-20T04:00:00Z,0,0.0
1503960366,2016-04-20T05:00:00Z,0,0.0
1503960366,2016-04-20T06:00:00Z,0,0.0
1503960366,2016-04-21T03:00:00Z,0,0.0
1503960366,2016-04-21T04:00:00Z,0,0.0
1503960366,2016-04-21T05:00:00Z,0,0.0
1503960366,2016-04-21T06:00:00Z,0,0.0
1503960366,2016-04-21T11:00:00Z,0,0.0
1503960366,2016-04-22T00:00:00Z,0,0.0
1503960366,2016-04-22T01:00:00Z,0,0.0
1503960366,2016-04-22T02:00:00Z,0,0.0
1503960366,2016-04-22T03:00:00Z,0,0.0
1503960366,2016-04-22T04:00:00Z,0,0.0
1503960366,2016-04-22T05:00:00Z,0,0.0
1503960366,2016-04-22T06:00:00Z,0,0.0
1503960366,2016-04-22T07:00:00Z,0,0.0
1503960366,2016-04-22T08:00:00Z,0,0.0
1503960366,2016-04-22T14:00:00Z,0,0.0
1503960366,2016-04-23T01:00:00Z,0,0.0
1503960366,2016-04-23T03:00:00Z,0,0.0
1503960366,2016-04-23T04:00:00Z,0,0.0
1503960366,2016-04-23T05:00:00Z,0,0.0
1503960366,2016-04-23T07:00:00Z,0,0.0
1503960366,2016-04-24T02:00:00Z,0,0.0
1503960366,2016-04-24T03:00:00Z,0,0.0
1503960366,2016-04-24T05:00:00Z,0,0.0
1503960366,2016-04-24T07:00:00Z,0,0.0
1503960366,2016-04-25T03:00:00Z,0,0.0
1503960366,2016-04-25T06:00:00Z,0,0.0
1503960366,2016-04-26T02:00:00Z,0,0.0
1503960366,2016-04-26T04:00:00Z,0,0.0
1503960366,2016-04-26T06:00:00Z,0,0.0
1503960366,2016-04-27T03:00:00Z,0,0.0
1503960366,2016-04-27T04:00:00Z,0,0.0
1503960366,2016-04-27T05:00:00Z,0,0.0
1503960366,2016-04-27T06:00:00Z,0,0.0
1503960366,2016-04-27T07:00:00Z,0,0.0
1503960366,2016-04-27T08:00:00Z,0,0.0
1503960366,2016-04-27T22:00:00Z,0,0.0
1503960366,2016-04-27T23:00:00Z,0,0.0
1503960366,2016-04-28T00:00:00Z,0,0.0
1503960366,2016-04-28T02:00:00Z,0,0.0
1503960366,2016-04-28T03:00:00Z,0,0.0
1503960366,2016-04-28T04:00:00Z,0,0.0
1503960366,2016-04-28T05:00:00Z,0,0.0
1503960366,2016-04-28T06:00:00Z,0,0.0
1503960366,2016-04-29T01:00:00Z,0,0.0
1503960366,2016-04-29T03:00:00Z,0,0.0
1503960366,2016-04-29T04:00:00Z,0,0.0
1503960366,2016-04-29T05:00:00Z,0,0.0
1503960366,2016-04-29T06:00:00Z,0,0.0
1503960366,2016-04-30T02:00:00Z,0,0.0
1503960366,2016-04-30T04:00:00Z,0,0.0
1503960366,2016-04-30T05:00:00Z,0,0.0
1503960366,2016-04-30T06:00:00Z,0,0.0
1503960366,2016-04-30T07:00:00Z,0,0.0
1503960366,2016-05-01T04:00:00Z,0,0.0
1503960366,2016-05-01T05:00:00Z,0,0.0
1503960366,2016-05-01T06:00:00Z,0,0.0
1503960366,2016-05-02T00:00:00Z,0,0.0
1503960366,2016-05-02T02:00:00Z,0,0.0
1503960366,2016-05-02T04:00:00Z,0,0.0
1503960366,2016-05-02T05:00:00Z,0,0.0
1503960366,2016-05-02T06:00:00Z,0,0.0
1503960366,2016-05-03T04:00:00Z,0,0.0
1503960366,2016-05-03T05:00:00Z,0,0.0
1503960366,2016-05-04T02:00:00Z,0,0.0
1503960366,2016-05-04T03:00:00Z,0,0.0
1503960366,2016-05-04T04:00:00Z,0,0.0
1503960366,2016-05-04T05:00:00Z,0,0.0
1503960366,2016-05-04T06:00:00Z,0,0.0
1503960366,2016-05-04T07:00:00Z,0,0.0
1503960366,2016-05-04T23:00:00Z,0,0.0
1503960366,2016-05-05T03:00:00Z,0,0.0
1503960366,2016-05-05T05:00:00Z,0,0.0
1503960366,2016-05-06T03:00:00Z,0,0.0
1503960366,2016-05-06T05:00:00Z,0,0.0
1503960366,2016-05-06T06:00:00Z,0,0.0
1503960366,2016-05-07T01:00:00Z,0,0.0
1503960366,2016-05-07T03:00:00Z,0,0.0
1503960366,2016-05-07T04:00:00Z,0,0.0
1503960366,2016-05-07T05:00:00Z,0,0.0
1503960366,2016-05-07T06:00:00Z,0,0.0
1503960366,2016-05-07T07:00:00Z,0,0.0
1503960366,2016-05-08T01:00:00Z,0,0.0
1503960366,2016-05-08T02:00:00Z,0,0.0
1503960366,2016-05-08T03:00:00Z,0,0.0
1503960366,2016-05-08T05:00:00Z,0,0.0
1503960366,2016-05-08T07:00:00Z,0,0.0
1503960366,2016-05-08T08:00:00Z,0,0.0
1503960366,2016-05-08T09:00:00Z,0,0.0
1503960366,2016-05-08T10:00:00Z,0,0.0
1503960366,2016-05-08T11:00:00Z,0,0.0
1503960366,2016-05-09T01:00:00Z,0,0.0
1503960366,2016-05-09T02:00:00Z,0,0.0
1503960366,2016-05-09T03:00:00Z,0,0.0
1503960366,2016-05-09T04:00:00Z,0,0.0
1503960366,2016-05-09T14:00:00Z,0,0.0
1503960366,2016-05-09T22:00:00Z,0,0.0
1503960366,2016-05-09T23:00:00Z,0,0.0
1503960366,2016-05-10T00:00:00Z,0,0.0
1503960366,2016-05-10T02:00:00Z,0,0.0
1503960366,2016-05-10T03:00:00Z,0,0.0
1503960366,2016-05-10T04:00:00Z,0,0.0
1503960366,2016-05-10T05:00:00Z,0,0.0
1503960366,2016-05-10T06:00:00Z,0,0.0
1503960366,2016-05-10T22:00:00Z,0,0.0
1503960366,2016-05-11T04:00:00Z,0,0.0
1503960366,2016-05-11T05:00:00Z,0,0.0
1503960366,2016-05-11T06:00:00Z,0,0.0
1624580081,2016-04-12T02:00:00Z,0,0.0
1624580081,2016-04-12T04:00:00Z,0,0.0
1624580081,2016-04-12T05:00:00Z,0,0.0
1624580081,2016-04-12T06:00:00Z,0,0.0
1624580081,2016-04-12T07:00:00Z,0,0.0
1624580081,2016-04-12T21:00:00Z,0,0.0
1624580081,2016-04-12T22:00:00Z,0,0.0
1624580081,2016-04-13T02:00:00Z,0,0.0
1624580081,2016-04-13T03:00:00Z,0,0.0
1624580081,2016-04-13T04:00:00Z,0,0.0
1624580081,2016-04-13T05:00:00Z,0,0.0
1624580081,2016-04-13T06:00:00Z,0,0.0
1624580081,2016-04-13T07:00:00Z,0,0.0
1624580081,2016-04-13T13:00:00Z,0,0.0
1624580081,2016-04-13T15:00:00Z,0,0.0
1624580081,2016-04-13T22:00:00Z,0,0.0
1624580081,2016-04-14T01:00:00Z,0,0.0
1624580081,2016-04-14T03:00:00Z,0,0.0
1624580081,2016-04-14T04:00:00Z,0,0.0
1624580081,2016-04-14T05:00:00Z,0,0.0
1624580081,2016-04-14T06:00:00Z,0,0.0
1624580081,2016-04-14T13:00:00Z,0,0.0
1624580081,2016-04-14T22:00:00Z,0,0.0
1624580081,2016-04-15T02:00:00Z,0,0.0
1624580081,2016-04-15T03:00:00Z,0,0.0
1624580081,2016-04-15T04:00:00Z,0,0.0
1624580081,2016-04-15T05:00:00Z,0,0.0
1624580081,2016-04-15T08:00:00Z,0,0.0
1624580081,2016-04-15T09:00:00Z,0,0.0
1624580081,2016-04-15T10:00:00Z,0,0.0
1624580081,2016-04-15T12:00:00Z,0,0.0
1624580081,2016-04-15T13:00:00Z,0,0.0
1624580081,2016-04-15T14:00:00Z,0,0.0
1624580081,2016-04-15T15:00:00Z,0,0.0
1624580081,2016-04-15T16:00:00Z,0,0.0
1624580081,2016-04-15T20:00:00Z,0,0.0
1624580081,2016-04-16T01:00:00Z,0,0.0
1624580081,2016-04-16T03:00:00Z,0,0.0
1624580081,2016-04-16T04:00:00Z,0,0.0
1624580081,2016-04-16T05:00:00Z,0,0.0
1624580081,2016-04-16T06:00:00Z,0,0.0
1624580081,2016-04-16T07:00:00Z,0,0.0
1624580081,2016-04-16T08:00:00Z,0,0.0
1624580081,2016-04-16T09:00:00Z,0,0.0
1624580081,2016-04-16T13:00:00Z,0,0.0
1624580081,2016-04-16T16:00:00Z,0,0.0
1624580081,2016-04-17T03:00:00Z,0,0.0
1624580081,2016-04-17T04:00:00Z,0,0.0
1624580081,2016-04-17T06:00:00Z,0,0.0
1624580081,2016-04-17T07:00:00Z,0,0.0
1624580081,2016-04-17T08:00:00Z,0,0.0
1624580081,2016-04-17T16:00:00Z,0,0.0
1624580081,2016-04-18T03:00:00Z,0,0.0
1624580081,2016-04-18T04:00:00Z,0,0.0
1624580081,2016-04-18T05:00:00Z,0,0.0
1624580081,2016-04-18T06:00:00Z,0,0.0
1624580081,2016-04-18T13:00:00Z,0,0.0
1624580081,2016-04-18T14:00:00Z,0,0.0
1624580081,2016-04-19T01:00:00Z,0,0.0
1624580081,2016-04-19T02:00:00Z,0,0.0
1624580081,2016-04-19T03:00:00Z,0,0.0
1624580081,2016-04-19T04:00:00Z,0,0.0
1624580081,2016-04-19T10:00:00Z,0,0.0
1624580081,2016-04-19T15:00:00Z,0,0.0
1624580081,2016-04-20T01:00:00Z,0,0.0
1624580081,2016-04-20T02:00:00Z,0,0.0
1624580081,2016-04-20T03:00:00Z,0,0.0
1624580081,2016-04-20T04:00:00Z,0,0.0
1624580081,2016-04-20T05:00:00Z,0,0.0
1624580081,2016-04-20T06:00:00Z,0,0.0
1624580081,2016-04-20T07:00:00Z,0,0.0
1624580081,2016-04-21T01:00:00Z,0,0.0
1624580081,2016-04-21T04:00:00Z,0,0.0
1624580081,2016-04-21T05:00:00Z,0,0.0
1624580081,2016-04-21T07:00:00Z,0,0.0
1624580081,2016-04-21T13:00:00Z,0,0.0
1624580081,2016-04-22T01:00:00Z,0,0.0
1624580081,2016-04-22T02:00:00Z,0,0.0
1624580081,2016-04-22T04:00:00Z,0,0.0
1624580081,2016-04-22T05:00:00Z,0,0.0
1624580081,2016-04-22T06:00:00Z,0,0.0
1624580081,2016-04-23T02:00:00Z,0,0.0
1624580081,2016-04-23T03:00:00Z,0,0.0
1624580081,2016-04-23T04:00:00Z,0,0.0
1624580081,2016-04-23T05:00:00Z,0,0.0
1624580081,2016-04-23T06:00:00Z,0,0.0
1624580081,2016-04-23T07:00:00Z,0,0.0
1624580081,2016-04-23T11:00:00Z,0,0.0
1624580081,2016-04-24T02:00:00Z,0,0.0
1624580081,2016-04-24T03:00:00Z,0,0.0
1624580081,2016-04-24T04:00:00Z,0,0.0
1624580081,2016-04-24T07:00:00Z,0,0.0
1624580081,2016-04-24T15:00:00Z,0,0.0
1624580081,2016-04-24T23:00:00Z,0,0.0
1624580081,2016-04-25T00:00:00Z,0,0.0
1624580081,2016-04-25T02:00:00Z,0,0.0
1624580081,2016-04-25T03:00:00Z,0,0.0
1624580081,2016-04-25T04:00:00Z,0,0.0
1624580081,2016-04-25T05:00:00Z,0,0.0
1624580081,2016-04-25T06:00:00Z,0,0.0
1624580081,2016-04-25T07:00:00Z,0,0.0
1624580081,2016-04-26T02:00:00Z,0,0.0
1624580081,2016-04-26T03:00:00Z,0,0.0
1624580081,2016-04-26T04:00:00Z,0,0.0
1624580081,2016-04-26T05:00:00Z,0,0.0
1624580081,2016-04-26T07:00:00Z,0,0.0
1624580081,2016-04-26T23:00:00Z,0,0.0
1624580081,2016-04-27T01:00:00Z,0,0.0
1624580081,2016-04-27T02:00:00Z,0,0.0
1624580081,2016-04-27T03:00:00Z,0,0.0
1624580081,2016-04-27T04:00:00Z,0,0.0
1624580081,2016-04-27T05:00:00Z,0,0.0
1624580081,2016-04-27T07:00:00Z,0,0.0
1624580081,2016-04-27T08:00:00Z,0,0.0
1624580081,2016-04-28T01:00:00Z,0,0.0
1624580081,2016-04-28T02:00:00Z,0,0.0
1624580081,2016-04-28T03:00:00Z,0,0.0
1624580081,2016-04-28T04:00:00Z,0,0.0
1624580081,2016-04-28T05:00:00Z,0,0.0
1624580081,2016-04-28T06:00:00Z,0,0.0
1624580081,2016-04-28T07:00:00Z,0,0.0
1624580081,2016-04-28T12:00:00Z,0,0.0
1624580081,2016-04-28T13:00:00Z,0,0.0
1624580081,2016-04-28T15:00:00Z,0,0.0
1624580081,2016-04-28T18:00:00Z,0,0.0
1624580081,2016-04-28T19:00:00Z,0,0.0
1624580081,2016-04-29T02:00:00Z,0,0.0
1624580081,2016-04-29T03:00:00Z,0,0.0
1624580081,2016-04-29T04:00:00Z,0,0.0
1624580081,2016-04-29T05:00:00Z,0,0.0
1624580081,2016-04-29T06:00:00Z,0,0.0
1624580081,2016-04-29T09:00:00Z,0,0.0
1624580081,2016-04-29T11:00:00Z,0,0.0
1624580081,2016-04-29T23:00:00Z,0,0.0
1624580081,2016-04-30T01:00:00Z,0,0.0
1624580081,2016-04-30T03:00:00Z,0,0.0
1624580081,2016-04-30T04:00:00Z,0,0.0
1624580081,2016-04-30T05:00:00Z,0,0.0
1624580081,2016-04-30T07:00:00Z,0,0.0
1624580081,2016-05-01T01:00:00Z,0,0.0
1624580081,2016-05-01T14:00:00Z,0,0.0
1624580081,2016-05-02T01:00:00Z,0,0.0
1624580081,2016-05-02T02:00:00Z,0,0.0
1624580081,2016-05-02T03:00:00Z,0,0.0
1624580081,2016-05-02T04:00:00Z,0,0.0
1624580081,2016-05-02T05:00:00Z,0,0.0
1624580081,2016-05-02T07:00:00Z,0,0.0
1624580081,2016-05-02T08:00:00Z,0,0.0
1624580081,2016-05-03T01:00:00Z,0,0.0
1624580081,2016-05-03T02:00:00Z,0,0.0
1624580081,2016-05-03T03:00:00Z,0,0.0
1624580081,2016-05-03T04:00:00Z,0,0.0
1624580081,2016-05-03T05:00:00Z,0,0.0
1624580081,2016-05-03T08:00:00Z,0,0.0
1624580081,2016-05-03T09:00:00Z,0,0.0
1624580081,2016-05-03T10:00:00Z,0,0.0
1624580081,2016-05-03T11:00:00Z,0,0.0
1624580081,2016-05-03T17:00:00Z,0,0.0
1624580081,2016-05-04T03:00:00Z,0,0.0
1624580081,2016-05-04T04:00:00Z,0,0.0
1624580081,2016-05-04T05:00:00Z,0,0.0
1624580081,2016-05-04T07:00:00Z,0,0.0
1624580081,2016-05-04T08:00:00Z,0,0.0
1624580081,2016-05-04T09:00:00Z,0,0.0
1624580081,2016-05-04T13:00:00Z,0,0.0
1624580081,2016-05-04T14:00:00Z,0,0.0
1624580081,2016-05-05T00:00:00Z,0,0.0
1624580081,2016-05-05T01:00:00Z,0,0.0
1624580081,2016-05-05T03:00:00Z,0,0.0
1624580081,2016-05-05T04:00:00Z,0,0.0
1624580081,2016-05-05T05:00:00Z,0,0.0
1624580081,2016-05-05T08:00:00Z,0,0.0
1624580081,2016-05-05T10:00:00Z,0,0.0
1624580081,2016-05-06T01:00:00Z,0,0.0
1624580081,2016-05-06T04:00:00Z,0,0.0
1624580081,2016-05-06T05:00:00Z,0,0.0
1624580081,2016-05-06T06:00:00Z,0,0.0
1624580081,2016-05-06T07:00:00Z,0,0.0
1624580081,2016-05-06T08:00:00Z,0,0.0
1624580081,2016-05-06T10:00:00Z,0,0.0
1624580081,2016-05-06T15:00:00Z,0,0.0
1624580081,2016-05-06T16:00:00Z,0,0.0
1624580081,2016-05-07T03:00:00Z,0,0.0
1624580081,2016-05-07T05:00:00Z,0,0.0
1624580081,2016-05-07T06:00:00Z,0,0.0
1624580081,2016-05-07T08:00:00Z,0,0.0
1624580081,2016-05-07T09:00:00Z,0,0.0
1624580081,2016-05-07T10:00:00Z,0,0.0
1624580081,2016-05-07T11:00:00Z,0,0.0
1624580081,2016-05-07T15:00:00Z,0,0.0
1624580081,2016-05-07T16:00:00Z,0,0.0
1624580081,2016-05-08T01:00:00Z,0,0.0
1624580081,2016-05-08T04:00:00Z,0,0.0
1624580081,2016-05-08T06:00:00Z,0,0.0
1624580081,2016-05-08T22:00:00Z,0,0.0
1624580081,2016-05-09T00:00:00Z,0,0.0
1624580081,2016-05-09T01:00:00Z,0,0.0
1624580081,2016-05-09T03:00:00Z,0,0.0
1624580081,2016-05-09T04:00:00Z,0,0.0
