Id,ActivityHour,StepTotal
1927972279,2016-05-10T12:00:00Z,0
1927972279,2016-05-10T13:00:00Z,0
1927972279,2016-05-10T14:00:00Z,0
1927972279,2016-05-10T15:00:00Z,0
1927972279,2016-05-10T16:00:00Z,0
1927972279,2016-05-10T17:00:00Z,0
1927972279,2016-05-10T18:00:00Z,0
1927972279,2016-05-10T19:00:00Z,0
1927972279,2016-05-10T20:00:00Z,0
1927972279,2016-05-10T21:00:00Z,0
1927972279,2016-05-10T22:00:00Z,0
1927972279,2016-05-10T23:00:00Z,0
1927972279,2016-05-11T00:00:00Z,0
1927972279,2016-05-11T01:00:00Z,0
1927972279,2016-05-11T02:00:00Z,0
1927972279,2016-05-11T03:00:00Z,0
1927972279,2016-05-11T04:00:00Z,0
1927972279,2016-05-11T05:00:00Z,0
1927972279,2016-05-11T06:00:00Z,0
1927972279,2016-05-11T07:00:00Z,0
1927972279,2016-05-11T08:00:00Z,0
1927972279,2016-05-11T09:00:00Z,0
1927972279,2016-05-11T10:00:00Z,0
1927972279,2016-05-11T11:00:00Z,0
1927972279,2016-05-11T12:00:00Z,0
1927972279,2016-05-11T13:00:00Z,0
1927972279,2016-05-11T14:00:00Z,0
1927972279,2016-05-11T15:00:00Z,0
1927972279,2016-05-11T16:00:00Z,0
1927972279,2016-05-11T17:00:00Z,0
1927972279,2016-05-11T18:00:00Z,0
1927972279,2016-05-11T19:00:00Z,0
1927972279,2016-05-11T20:00:00Z,0
1927972279,2016-05-11T21:00:00Z,0
1927972279,2016-05-11T22:00:00Z,0
1927972279,2016-05-11T23:00:00Z,0
1927972279,2016-05-12T00:00:00Z,0
1927972279,2016-05-12T01:00:00Z,0
1927972279,2016-05-12T02:00:00Z,0
1927972279,2016-05-12T03:00:00Z,0
1927972279,2016-05-12T04:00:00Z,0
1927972279,2016-05-12T05:00:00Z,0
1927972279,2016-05-12T06:00:00Z,0
1927972279,2016-05-12T07:00:00Z,0
1927972279,2016-05-12T08:00:00Z,0
1927972279,2016-05-12T09:00:00Z,0
1927972279,2016-05-12T10:00:00Z,0
1927972279,2016-05-12T11:00:00Z,0
1927972279,2016-05-12T12:00:00Z,0
1927972279,2016-05-12T13:00:00Z,0
1927972279,2016-05-12T14:00:00Z,0
1927972279,2016-05-12T15:00:00Z,0
2022484408,2016-04-12T00:00:00Z,0
2022484408,2016-04-12T01:00:00Z,0
2022484408,2016-04-12T02:00:00Z,0
2022484408,2016-04-12T03:00:00Z,0
2022484408,2016-04-12T04:00:00Z,0
2022484408,2016-04-12T05:00:00Z,0
2022484408,2016-04-12T06:00:00Z,0
2022484408,2016-04-12T07:00:00Z,847
2022484408,2016-04-12T08:00:00Z,334
2022484408,2016-04-12T09:00:00Z,243
2022484408,2016-04-12T10:00:00Z,5243
2022484408,2016-04-12T11:00:00Z,323
2022484408,2016-04-12T12:00:00Z,184
2022484408,2016-04-12T13:00:00Z,658
2022484408,2016-04-12T14:00:00Z,2168
2022484408,2016-04-12T15:00:00Z,327
2022484408,2016-04-12T16:00:00Z,539
2022484408,2016-04-12T17:00:00Z,509
2022484408,2016-04-12T18:00:00Z,304
2022484408,2016-04-12T19:00:00Z,196
2022484408,2016-04-12T20:00:00Z,0
2022484408,2016-04-12T21:00:00Z,0
2022484408,2016-04-12T22:00:00Z,0
2022484408,2016-04-12T23:00:00Z,0
2022484408,2016-04-13T00:00:00Z,0
2022484408,2016-04-13T01:00:00Z,0
2022484408,2016-04-13T02:00:00Z,0
2022484408,2016-04-13T03:00:00Z,0
2022484408,2016-04-13T04:00:00Z,0
2022484408,2016-04-13T05:00:00Z,0
2022484408,2016-04-13T06:00:00Z,0
2022484408,2016-04-13T07:00:00Z,619
2022484408,2016-04-13T08:00:00Z,609
2022484408,2016-04-13T09:00:00Z,4453
2022484408,2016-04-13T10:00:00Z,198
2022484408,2016-04-13T11:00:00Z,399
2022484408,2016-04-13T12:00:00Z,687
2022484408,2016-04-13T13:00:00Z,247
2022484408,2016-04-13T14:00:00Z,1803
2022484408,2016-04-13T15:00:00Z,635
2022484408,2016-04-13T16:00:00Z,589
2022484408,2016-04-13T17:00:00Z,643
2022484408,2016-04-13T18:00:00Z,556
2022484408,2016-04-13T19:00:00Z,581
2022484408,2016-04-13T20:00:00Z,5
2022484408,2016-04-13T21:00:00Z,0
2022484408,2016-04-13T22:00:00Z,0
2022484408,2016-04-13T23:00:00Z,0
2022484408,2016-04-14T00:00:00Z,0
2022484408,2016-04-14T01:00:00Z,0
2022484408,2016-04-14T02:00:00Z,0
2022484408,2016-04-14T03:00:00Z,0
2022484408,2016-04-14T04:00:00Z,0
2022484408,2016-04-14T05:00:00Z,0
2022484408,2016-04-14T06:00:00Z,0
2022484408,2016-04-14T07:00:00Z,235
2022484408,2016-04-14T08:00:00Z,283
2022484408,2016-04-14T09:00:00Z,328
2022484408,2016-04-14T10:00:00Z,393
2022484408,2016-04-14T11:00:00Z,175
2022484408,2016-04-14T12:00:00Z,71
2022484408,2016-04-14T13:00:00Z,236
2022484408,2016-04-14T14:00:00Z,1913
2022484408,2016-04-14T15:00:00Z,399
2022484408,2016-04-14T16:00:00Z,767
2022484408,2016-04-14T17:00:00Z,893
2022484408,2016-04-14T18:00:00Z,3833
2022484408,2016-04-14T19:00:00Z,852
2022484408,2016-04-14T20:00:00Z,312
2022484408,2016-04-14T21:00:00Z,0
2022484408,2016-04-14T22:00:00Z,0
2022484408,2016-04-14T23:00:00Z,0
2022484408,2016-04-15T00:00:00Z,0
2022484408,2016-04-15T01:00:00Z,0
2022484408,2016-04-15T02:00:00Z,0
2022484408,2016-04-15T03:00:00Z,0
2022484408,2016-04-15T04:00:00Z,0
2022484408,2016-04-15T05:00:00Z,0
2022484408,2016-04-15T06:00:00Z,0
2022484408,2016-04-15T07:00:00Z,531
2022484408,2016-04-15T08:00:00Z,728
2022484408,2016-04-15T09:00:00Z,3853
2022484408,2016-04-15T10:00:00Z,643
2022484408,2016-04-15T11:00:00Z,486
2022484408,2016-04-15T12:00:00Z,103
2022484408,2016-04-15T13:00:00Z,1171
2022484408,2016-04-15T14:00:00Z,791
2022484408,2016-04-15T15:00:00Z,481
2022484408,2016-04-15T16:00:00Z,1233
2022484408,2016-04-15T17:00:00Z,582
2022484408,2016-04-15T18:00:00Z,227
2022484408,2016-04-15T19:00:00Z,205
2022484408,2016-04-15T20:00:00Z,0
2022484408,2016-04-15T21:00:00Z,0
2022484408,2016-04-15T22:00:00Z,0
2022484408,2016-04-15T23:00:00Z,0
2022484408,2016-04-16T00:00:00Z,0
2022484408,2016-04-16T01:00:00Z,0
2022484408,2016-04-16T02:00:00Z,0
2022484408,2016-04-16T03:00:00Z,0
2022484408,2016-04-16T04:00:00Z,0
2022484408,2016-04-16T05:00:00Z,0
2022484408,2016-04-16T06:00:00Z,0
2022484408,2016-04-16T07:00:00Z,126
2022484408,2016-04-16T08:00:00Z,904
2022484408,2016-04-16T09:00:00Z,4833
2022484408,2016-04-16T10:00:00Z,732
2022484408,2016-04-16T11:00:00Z,678
2022484408,2016-04-16T12:00:00Z,469
2022484408,2016-04-16T13:00:00Z,1229
2022484408,2016-04-16T14:00:00Z,623
2022484408,2016-04-16T15:00:00Z,506
2022484408,2016-04-16T16:00:00Z,0
2022484408,2016-04-16T17:00:00Z,0
2022484408,2016-04-16T18:00:00Z,0
2022484408,2016-04-16T19:00:00Z,0
2022484408,2016-04-16T20:00:00Z,0
2022484408,2016-04-16T21:00:00Z,0
2022484408,2016-04-16T22:00:00Z,0
2022484408,2016-04-16T23:00:00Z,0
2022484408,2016-04-17T00:00:00Z,0
2022484408,2016-04-17T01:00:00Z,0
2022484408,2016-04-17T02:00:00Z,0
2022484408,2016-04-17T03:00:00Z,0
2022484408,2016-04-17T04:00:00Z,0
2022484408,2016-04-17T05:00:00Z,0
2022484408,2016-04-17T06:00:00Z,0
2022484408,2016-04-17T07:00:00Z,0
2022484408,2016-04-17T08:00:00Z,567
2022484408,2016-04-17T09:00:00Z,5317
2022484408,2016-04-17T10:00:00Z,1567
2022484408,2016-04-17T11:00:00Z,1194
2022484408,2016-04-17T12:00:00Z,64
2022484408,2016-04-17T13:00:00Z,292
2022484408,2016-04-17T14:00:00Z,1404
2022484408,2016-04-17T15:00:00Z,1147
2022484408,2016-04-17T16:00:00Z,1151
2022484408,2016-04-17T17:00:00Z,1351
2022484408,2016-04-17T18:00:00Z,644
2022484408,2016-04-17T19:00:00Z,247
2022484408,2016-04-17T20:00:00Z,167
2022484408,2016-04-17T21:00:00Z,0
2022484408,2016-04-17T22:00:00Z,0
2022484408,2016-04-17T23:00:00Z,0
2022484408,2016-04-18T00:00:00Z,0
2022484408,2016-04-18T01:00:00Z,0
2022484408,2016-04-18T02:00:00Z,0
2022484408,2016-04-18T03:00:00Z,0
2022484408,2016-04-18T04:00:00Z,0
2022484408,2016-04-18T05:00:00Z,0
2022484408,2016-04-18T06:00:00Z,69
2022484408,2016-04-18T07:00:00Z,1073
2022484408,2016-04-18T08:00:00Z,712
2022484408,2016-04-18T09:00:00Z,5400
2022484408,2016-04-18T10:00:00Z,796
2022484408,2016-04-18T11:00:00Z,46
2022484408,2016-04-18T12:00:00Z,306
2022484408,2016-04-18T13:00:00Z,404
2022484408,2016-04-18T14:00:00Z,1706
2022484408,2016-04-18T15:00:00Z,658
2022484408,2016-04-18T16:00:00Z,570
2022484408,2016-04-18T17:00:00Z,849
2022484408,2016-04-18T18:00:00Z,899
2022484408,2016-04-18T19:00:00Z,567
2022484408,2016-04-18T20:00:00Z,76
2022484408,2016-04-18T21:00:00Z,0
2022484408,2016-04-18T22:00:00Z,0
2022484408,2016-04-18T23:00:00Z,0
2022484408,2016-04-19T00:00:00Z,0
2022484408,2016-04-19T01:00:00Z,0
2022484408,2016-04-19T02:00:00Z,0
2022484408,2016-04-19T03:00:00Z,0
2022484408,2016-04-19T04:00:00Z,0
2022484408,2016-04-19T05:00:00Z,0
2022484408,2016-04-19T06:00:00Z,0
2022484408,2016-04-19T07:00:00Z,0
2022484408,2016-04-19T08:00:00Z,0
2022484408,2016-04-19T09:00:00Z,671
2022484408,2016-04-19T10:00:00Z,466
2022484408,2016-04-19T11:00:00Z,621
2022484408,2016-04-19T12:00:00Z,479
2022484408,2016-04-19T13:00:00Z,794
2022484408,2016-04-19T14:00:00Z,1437
2022484408,2016-04-19T15:00:00Z,1081
2022484408,2016-04-19T16:00:00Z,4709
2022484408,2016-04-19T17:00:00Z,459
2022484408,2016-04-19T18:00:00Z,548
2022484408,2016-04-19T19:00:00Z,283
2022484408,2016-04-19T20:00:00Z,0
2022484408,2016-04-19T21:00:00Z,0
2022484408,2016-04-19T22:00:00Z,0
2022484408,2016-04-19T23:00:00Z,0
2022484408,2016-04-20T00:00:00Z,0
2022484408,2016-04-20T01:00:00Z,0
2022484408,2016-04-20T02:00:00Z,0
2022484408,2016-04-20T03:00:00Z,0
2022484408,2016-04-20T04:00:00Z,0
2022484408,2016-04-20T05:00:00Z,0
2022484408,2016-04-20T06:00:00Z,129
2022484408,2016-04-20T07:00:00Z,661
2022484408,2016-04-20T08:00:00Z,1272
2022484408,2016-04-20T09:00:00Z,4293
2022484408,2016-04-20T10:00:00Z,172
2022484408,2016-04-20T11:00:00Z,410
2022484408,2016-04-20T12:00:00Z,1314
2022484408,2016-04-20T13:00:00Z,664
2022484408,2016-04-20T14:00:00Z,1780
2022484408,2016-04-20T15:00:00Z,924
2022484408,2016-04-20T16:00:00Z,854
2022484408,2016-04-20T17:00:00Z,944
2022484408,2016-04-20T18:00:00Z,541
2022484408,2016-04-20T19:00:00Z,839
2022484408,2016-04-20T20:00:00Z,315
2022484408,2016-04-20T21:00:00Z,0
2022484408,2016-04-20T22:00:00Z,0
2022484408,2016-04-20T23:00:00Z,0
2022484408,2016-04-21T00:00:00Z,0
2022484408,2016-04-21T01:00:00Z,0
2022484408,2016-04-21T02:00:00Z,0
2022484408,2016-04-21T03:00:00Z,0
2022484408,2016-04-21T04:00:00Z,0
2022484408,2016-04-21T05:00:00Z,0
2022484408,2016-04-21T06:00:00Z,0
2022484408,2016-04-21T07:00:00Z,955
2022484408,2016-04-21T08:00:00Z,168
2022484408,2016-04-21T09:00:00Z,481
2022484408,2016-04-21T10:00:00Z,1272
2022484408,2016-04-21T11:00:00Z,968
2022484408,2016-04-21T12:00:00Z,3571
2022484408,2016-04-21T13:00:00Z,13
2022484408,2016-04-21T14:00:00Z,1357
2022484408,2016-04-21T15:00:00Z,1248
2022484408,2016-04-21T16:00:00Z,506
2022484408,2016-04-21T17:00:00Z,427
2022484408,2016-04-21T18:00:00Z,955
2022484408,2016-04-21T19:00:00Z,370
2022484408,2016-04-21T20:00:00Z,162
2022484408,2016-04-21T21:00:00Z,0
2022484408,2016-04-21T22:00:00Z,0
2022484408,2016-04-21T23:00:00Z,0
2022484408,2016-04-22T00:00:00Z,0
2022484408,2016-04-22T01:00:00Z,0
2022484408,2016-04-22T02:00:00Z,0
2022484408,2016-04-22T03:00:00Z,0
2022484408,2016-04-22T04:00:00Z,0
2022484408,2016-04-22T05:00:00Z,0
2022484408,2016-04-22T06:00:00Z,60
2022484408,2016-04-22T07:00:00Z,715
2022484408,2016-04-22T08:00:00Z,473
2022484408,2016-04-22T09:00:00Z,5596
2022484408,2016-04-22T10:00:00Z,1439
2022484408,2016-04-22T11:00:00Z,548
2022484408,2016-04-22T12:00:00Z,735
2022484408,2016-04-22T13:00:00Z,920
2022484408,2016-04-22T14:00:00Z,907
2022484408,2016-04-22T15:00:00Z,333
2022484408,2016-04-22T16:00:00Z,92
2022484408,2016-04-22T17:00:00Z,106
2022484408,2016-04-22T18:00:00Z,296
2022484408,2016-04-22T19:00:00Z,560
2022484408,2016-04-22T20:00:00Z,174
2022484408,2016-04-22T21:00:00Z,0
2022484408,2016-04-22T22:00:00Z,0
2022484408,2016-04-22T23:00:00Z,0
2022484408,2016-04-23T00:00:00Z,0
2022484408,2016-04-23T01:00:00Z,0
2022484408,2016-04-23T02:00:00Z,0
2022484408,2016-04-23T03:00:00Z,0
2022484408,2016-04-23T04:00:00Z,0
2022484408,2016-04-23T05:00:00Z,0
2022484408,2016-04-23T06:00:00Z,0
2022484408,2016-04-23T07:00:00Z,0
2022484408,2016-04-23T08:00:00Z,0
2022484408,2016-04-23T09:00:00Z,0
2022484408,2016-04-23T10:00:00Z,0
2022484408,2016-04-23T11:00:00Z,0
2022484408,2016-04-23T12:00:00Z,289
2022484408,2016-04-23T13:00:00Z,1008
2022484408,2016-04-23T14:00:00Z,595
2022484408,2016-04-23T15:00:00Z,1232
2022484408,2016-04-23T16:00:00Z,729
2022484408,2016-04-23T17:00:00Z,459
2022484408,2016-04-23T18:00:00Z,618
2022484408,2016-04-23T19:00:00Z,483
2022484408,2016-04-23T20:00:00Z,267
2022484408,2016-04-23T21:00:00Z,139
2022484408,2016-04-23T22:00:00Z,182
2022484408,2016-04-23T23:00:00Z,0
2022484408,2016-04-24T00:00:00Z,0
2022484408,2016-04-24T01:00:00Z,0
2022484408,2016-04-24T02:00:00Z,0
2022484408,2016-04-24T03:00:00Z,0
2022484408,2016-04-24T04:00:00Z,0
2022484408,2016-04-24T05:00:00Z,0
2022484408,2016-04-24T06:00:00Z,0
2022484408,2016-04-24T07:00:00Z,0
2022484408,2016-04-24T08:00:00Z,3056
2022484408,2016-04-24T09:00:00Z,3130
2022484408,2016-04-24T10:00:00Z,496
2022484408,2016-04-24T11:00:00Z,708
2022484408,2016-04-24T12:00:00Z,699
2022484408,2016-04-24T13:00:00Z,1305
2022484408,2016-04-24T14:00:00Z,519
2022484408,2016-04-24T15:00:00Z,1963
2022484408,2016-04-24T16:00:00Z,85
2022484408,2016-04-24T17:00:00Z,573
2022484408,2016-04-24T18:00:00Z,947
2022484408,2016-04-24T19:00:00Z,0
2022484408,2016-04-24T20:00:00Z,0
2022484408,2016-04-24T21:00:00Z,0
2022484408,2016-04-24T22:00:00Z,0
2022484408,2016-04-24T23:00:00Z,0
2022484408,2016-04-25T00:00:00Z,0
2022484408,2016-04-25T01:00:00Z,0
2022484408,2016-04-25T02:00:00Z,0
2022484408,2016-04-25T03:00:00Z,0
2022484408,2016-04-25T04:00:00Z,0
2022484408,2016-04-25T05:00:00Z,0
2022484408,2016-04-25T06:00:00Z,0
2022484408,2016-04-25T07:00:00Z,718
2022484408,2016-04-25T08:00:00Z,380
2022484408,2016-04-25T09:00:00Z,5257
2022484408,2016-04-25T10:00:00Z,289
2022484408,2016-04-25T11:00:00Z,0
2022484408,2016-04-25T12:00:00Z,0
2022484408,2016-04-25T13:00:00Z,157
2022484408,2016-04-25T14:00:00Z,1507
2022484408,2016-04-25T15:00:00Z,281
2022484408,2016-04-25T16:00:00Z,696
2022484408,2016-04-25T17:00:00Z,645
2022484408,2016-04-25T18:00:00Z,250
2022484408,2016-04-25T19:00:00Z,1122
2022484408,2016-04-25T20:00:00Z,67
2022484408,2016-04-25T21:00:00Z,0
2022484408,2016-04-25T22:00:00Z,0
2022484408,2016-04-25T23:00:00Z,0
2022484408,2016-04-26T00:00:00Z,0
2022484408,2016-04-26T01:00:00Z,0
2022484408,2016-04-26T02:00:00Z,0
2022484408,2016-04-26T03:00:00Z,0
2022484408,2016-04-26T04:00:00Z,0
2022484408,2016-04-26T05:00:00Z,0
2022484408,2016-04-26T06:00:00Z,0
2022484408,2016-04-26T07:00:00Z,908
2022484408,2016-04-26T08:00:00Z,67
2022484408,2016-04-26T09:00:00Z,977
2022484408,2016-04-26T10:00:00Z,1967
2022484408,2016-04-26T11:00:00Z,1005
2022484408,2016-04-26T12:00:00Z,1040
2022484408,2016-04-26T13:00:00Z,31
2022484408,2016-04-26T14:00:00Z,965
2022484408,2016-04-26T15:00:00Z,1112
2022484408,2016-04-26T16:00:00Z,675
2022484408,2016-04-26T17:00:00Z,531
2022484408,2016-04-26T18:00:00Z,357
2022484408,2016-04-26T19:00:00Z,425
2022484408,2016-04-26T20:00:00Z,59
2022484408,2016-04-26T21:00:00Z,0
2022484408,2016-04-26T22:00:00Z,0
2022484408,2016-04-26T23:00:00Z,0
2022484408,2016-04-27T00:00:00Z,0
2022484408,2016-04-27T01:00:00Z,0
2022484408,2016-04-27T02:00:00Z,0
2022484408,2016-04-27T03:00:00Z,0
2022484408,2016-04-27T04:00:00Z,0
2022484408,2016-04-27T05:00:00Z,0
2022484408,2016-04-27T06:00:00Z,0
2022484408,2016-04-27T07:00:00Z,0
2022484408,2016-04-27T08:00:00Z,0
2022484408,2016-04-27T09:00:00Z,1388
2022484408,2016-04-27T10:00:00Z,967
2022484408,2016-04-27T11:00:00Z,149
2022484408,2016-04-27T12:00:00Z,973
2022484408,2016-04-27T13:00:00Z,1313
2022484408,2016-04-27T14:00:00Z,688
2022484408,2016-04-27T15:00:00Z,303
2022484408,2016-04-27T16:00:00Z,702
2022484408,2016-04-27T17:00:00Z,600
2022484408,2016-04-27T18:00:00Z,2917
2022484408,2016-04-27T19:00:00Z,159
2022484408,2016-04-27T20:00:00Z,0
2022484408,2016-04-27T21:00:00Z,0
2022484408,2016-04-27T22:00:00Z,0
2022484408,2016-04-27T23:00:00Z,0
2022484408,2016-04-28T00:00:00Z,0
2022484408,2016-04-28T01:00:00Z,0
2022484408,2016-04-28T02:00:00Z,0
2022484408,2016-04-28T03:00:00Z,0
2022484408,2016-04-28T04:00:00Z,0
2022484408,2016-04-28T05:00:00Z,0
2022484408,2016-04-28T06:00:00Z,0
2022484408,2016-04-28T07:00:00Z,368
2022484408,2016-04-28T08:00:00Z,912
2022484408,2016-04-28T09:00:00Z,787
2022484408,2016-04-28T10:00:00Z,1567
2022484408,2016-04-28T11:00:00Z,858
2022484408,2016-04-28T12:00:00Z,2735
2022484408,2016-04-28T13:00:00Z,197
2022484408,2016-04-28T14:00:00Z,1198
2022484408,2016-04-28T15:00:00Z,101
2022484408,2016-04-28T16:00:00Z,487
2022484408,2016-04-28T17:00:00Z,516
2022484408,2016-04-28T18:00:00Z,166
2022484408,2016-04-28T19:00:00Z,64
2022484408,2016-04-28T20:00:00Z,184
2022484408,2016-04-28T21:00:00Z,0
2022484408,2016-04-28T22:00:00Z,0
2022484408,2016-04-28T23:00:00Z,0
2022484408,2016-04-29T00:00:00Z,0
2022484408,2016-04-29T01:00:00Z,0
2022484408,2016-04-29T02:00:00Z,0
2022484408,2016-04-29T03:00:00Z,0
2022484408,2016-04-29T04:00:00Z,0
2022484408,2016-04-29T05:00:00Z,0
2022484408,2016-04-29T06:00:00Z,0
2022484408,2016-04-29T07:00:00Z,0
2022484408,2016-04-29T08:00:00Z,662
2022484408,2016-04-29T09:00:00Z,1457
2022484408,2016-04-29T10:00:00Z,1012
2022484408,2016-04-29T11:00:00Z,1452
2022484408,2016-04-29T12:00:00Z,530
2022484408,2016-04-29T13:00:00Z,1163
2022484408,2016-04-29T14:00:00Z,1655
2022484408,2016-04-29T15:00:00Z,175
2022484408,2016-04-29T16:00:00Z,1035
2022484408,2016-04-29T17:00:00Z,437
2022484408,2016-04-29T18:00:00Z,315
2022484408,2016-04-29T19:00:00Z,352
2022484408,2016-04-29T20:00:00Z,0
2022484408,2016-04-29T21:00:00Z,0
2022484408,2016-04-29T22:00:00Z,0
2022484408,2016-04-29T23:00:00Z,0
2022484408,2016-04-30T00:00:00Z,0
2022484408,2016-04-30T01:00:00Z,0
2022484408,2016-04-30T02:00:00Z,0
2022484408,2016-04-30T03:00:00Z,0
2022484408,2016-04-30T04:00:00Z,0
2022484408,2016-04-30T05:00:00Z,0
2022484408,2016-04-30T06:00:00Z,437
2022484408,2016-04-30T07:00:00Z,347
2022484408,2016-04-30T08:00:00Z,52
2022484408,2016-04-30T09:00:00Z,127
2022484408,2016-04-30T10:00:00Z,2094
2022484408,2016-04-30T11:00:00Z,1112
2022484408,2016-04-30T12:00:00Z,1372
2022484408,2016-04-30T13:00:00Z,2418
2022484408,2016-04-30T14:00:00Z,1564
2022484408,2016-04-30T15:00:00Z,2742
2022484408,2016-04-30T16:00:00Z,3286
2022484408,2016-04-30T17:00:00Z,1288
2022484408,2016-04-30T18:00:00Z,869
2022484408,2016-04-30T19:00:00Z,577
2022484408,2016-04-30T20:00:00Z,102
2022484408,2016-04-30T21:00:00Z,0
2022484408,2016-04-30T22:00:00Z,0
2022484408,2016-04-30T23:00:00Z,0
2022484408,2016-05-01T00:00:00Z,0
2022484408,2016-05-01T01:00:00Z,0
2022484408,2016-05-01T02:00:00Z,0
2022484408,2016-05-01T03:00:00Z,0
2022484408,2016-05-01T04:00:00Z,0
2022484408,2016-05-01T05:00:00Z,0
2022484408,2016-05-01T06:00:00Z,660
2022484408,2016-05-01T07:00:00Z,360
2022484408,2016-05-01T08:00:00Z,28
2022484408,2016-05-01T09:00:00Z,305
2022484408,2016-05-01T10:00:00Z,3757
2022484408,2016-05-01T11:00:00Z,716
2022484408,2016-05-01T12:00:00Z,132
2022484408,2016-05-01T13:00:00Z,61
2022484408,2016-05-01T14:00:00Z,314
2022484408,2016-05-01T15:00:00Z,882
2022484408,2016-05-01T16:00:00Z,555
2022484408,2016-05-01T17:00:00Z,1088
2022484408,2016-05-01T18:00:00Z,866
2022484408,2016-05-01T19:00:00Z,814
2022484408,2016-05-01T20:00:00Z,0
2022484408,2016-05-01T21:00:00Z,0
2022484408,2016-05-01T22:00:00Z,0
2022484408,2016-05-01T23:00:00Z,0
2022484408,2016-05-02T00:00:00Z,0
2022484408,2016-05-02T01:00:00Z,0
2022484408,2016-05-02T02:00:00Z,0
2022484408,2016-05-02T03:00:00Z,0
2022484408,2016-05-02T04:00:00Z,0
2022484408,2016-05-02T05:00:00Z,0
2022484408,2016-05-02T06:00:00Z,0
2022484408,2016-05-02T07:00:00Z,590
2022484408,2016-05-02T08:00:00Z,385
2022484408,2016-05-02T09:00:00Z,1116
2022484408,2016-05-02T10:00:00Z,737
2022484408,2016-05-02T11:00:00Z,153
2022484408,2016-05-02T12:00:00Z,805
2022484408,2016-05-02T13:00:00Z,610
2022484408,2016-05-02T14:00:00Z,4178
2022484408,2016-05-02T15:00:00Z,255
2022484408,2016-05-02T16:00:00Z,864
2022484408,2016-05-02T17:00:00Z,182
2022484408,2016-05-02T18:00:00Z,271
2022484408,2016-05-02T19:00:00Z,233
2022484408,2016-05-02T20:00:00Z,0
2022484408,2016-05-02T21:00:00Z,0
2022484408,2016-05-02T22:00:00Z,0
2022484408,2016-05-02T23:00:00Z,0
2022484408,2016-05-03T00:00:00Z,0
2022484408,2016-05-03T01:00:00Z,0
2022484408,2016-05-03T02:00:00Z,0
2022484408,2016-05-03T03:00:00Z,0
2022484408,2016-05-03T04:00:00Z,0
2022484408,2016-05-03T05:00:00Z,0
2022484408,2016-05-03T06:00:00Z,0
2022484408,2016-05-03T07:00:00Z,218
2022484408,2016-05-03T08:00:00Z,442
2022484408,2016-05-03T09:00:00Z,412
2022484408,2016-05-03T10:00:00Z,2451
2022484408,2016-05-03T11:00:00Z,526
2022484408,2016-05-03T12:00:00Z,287
2022484408,2016-05-03T13:00:00Z,337
2022484408,2016-05-03T14:00:00Z,2179
2022484408,2016-05-03T15:00:00Z,495
2022484408,2016-05-03T16:00:00Z,3398
2022484408,2016-05-03T17:00:00Z,557
2022484408,2016-05-03T18:00:00Z,105
2022484408,2016-05-03T19:00:00Z,211
2022484408,2016-05-03T20:00:00Z,497
2022484408,2016-05-03T21:00:00Z,68
2022484408,2016-05-03T22:00:00Z,0
2022484408,2016-05-03T23:00:00Z,0
2022484408,2016-05-04T00:00:00Z,0
2022484408,2016-05-04T01:00:00Z,0
2022484408,2016-05-04T02:00:00Z,0
2022484408,2016-05-04T03:00:00Z,0
2022484408,2016-05-04T04:00:00Z,0
2022484408,2016-05-04T05:00:00Z,0
2022484408,2016-05-04T06:00:00Z,112
2022484408,2016-05-04T07:00:00Z,719
2022484408,2016-05-04T08:00:00Z,385
2022484408,2016-05-04T09:00:00Z,1634
2022484408,2016-05-04T10:00:00Z,944
2022484408,2016-05-04T11:00:00Z,602
2022484408,2016-05-04T12:00:00Z,499
2022484408,2016-05-04T13:00:00Z,683
2022484408,2016-05-04T14:00:00Z,3647
2022484408,2016-05-04T15:00:00Z,175
2022484408,2016-05-04T16:00:00Z,701
2022484408,2016-05-04T17:00:00Z,214
2022484408,2016-05-04T18:00:00Z,698
2022484408,2016-05-04T19:00:00Z,630
2022484408,2016-05-04T20:00:00Z,125
2022484408,2016-05-04T21:00:00Z,0
2022484408,2016-05-04T22:00:00Z,0
2022484408,2016-05-04T23:00:00Z,0
2022484408,2016-05-05T00:00:00Z,0
2022484408,2016-05-05T01:00:00Z,0
2022484408,2016-05-05T02:00:00Z,0
2022484408,2016-05-05T03:00:00Z,0
2022484408,2016-05-05T04:00:00Z,0
2022484408,2016-05-05T05:00:00Z,0
2022484408,2016-05-05T06:00:00Z,0
2022484408,2016-05-05T07:00:00Z,0
2022484408,2016-05-05T08:00:00Z,309
2022484408,2016-05-05T09:00:00Z,2327
2022484408,2016-05-05T10:00:00Z,1305
2022484408,2016-05-05T11:00:00Z,666
2022484408,2016-05-05T12:00:00Z,255
2022484408,2016-05-05T13:00:00Z,190
2022484408,2016-05-05T14:00:00Z,1723
2022484408,2016-05-05T15:00:00Z,2384
2022484408,2016-05-05T16:00:00Z,1175
2022484408,2016-05-05T17:00:00Z,414
2022484408,2016-05-05T18:00:00Z,375
2022484408,2016-05-05T19:00:00Z,322
2022484408,2016-05-05T20:00:00Z,450
2022484408,2016-05-05T21:00:00Z,0
2022484408,2016-05-05T22:00:00Z,0
2022484408,2016-05-05T23:00:00Z,0
2022484408,2016-05-06T00:00:00Z,0
2022484408,2016-05-06T01:00:00Z,0
2022484408,2016-05-06T02:00:00Z,0
