Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,DayOfWeek,Hour
1927972279,2016-04-26 16:00:00,200,36,0.6,977,Tuesday,16
1927972279,2016-04-26 17:00:00,133,17,0.283333,307,Tuesday,17
1927972279,2016-04-26 18:00:00,157,25,0.416667,516,Tuesday,18
1927972279,2016-04-26 19:00:00,152,25,0.416667,346,Tuesday,19
1927972279,2016-04-26 20:00:00,111,8,0.133333,100,Tuesday,20
1927972279,2016-04-26 21:00:00,105,7,0.116667,69,Tuesday,21
1927972279,2016-04-26 22:00:00,102,5,0.083333,74,Tuesday,22
1927972279,2016-04-26 23:00:00,101,6,0.1,44,Tuesday,23
1927972279,2016-04-27 00:00:00,86,0,0.0,0,Wednesday,0
1927972279,2016-04-27 01:00:00,86,0,0.0,0,Wednesday,1
1927972279,2016-04-27 02:00:00,86,0,0.0,0,Wednesday,2
1927972279,2016-04-27 03:00:00,86,0,0.0,0,Wednesday,3
1927972279,2016-04-27 04:00:00,86,0,0.0,0,Wednesday,4
1927972279,2016-04-27 05:00:00,86,0,0.0,0,Wednesday,5
1927972279,2016-04-27 06:00:00,86,0,0.0,0,Wednesday,6
1927972279,2016-04-27 07:00:00,86,0,0.0,0,Wednesday,7
1927972279,2016-04-27 08:00:00,86,0,0.0,0,Wednesday,8
1927972279,2016-04-27 09:00:00,86,0,0.0,0,Wednesday,9
1927972279,2016-04-27 10:00:00,86,0,0.0,0,Wednesday,10
1927972279,2016-04-27 11:00:00,86,0,0.0,0,Wednesday,11
1927972279,2016-04-27 12:00:00,86,0,0.0,0,Wednesday,12
1927972279,2016-04-27 13:00:00,86,0,0.0,0,Wednesday,13
1927972279,2016-04-27 14:00:00,86,0,0.0,0,Wednesday,14
1927972279,2016-04-27 15:00:00,86,0,0.0,0,Wednesday,15
1927972279,2016-04-27 16:00:00,86,0,0.0,0,Wednesday,16
1927972279,2016-04-27 17:00:00,86,0,0.0,0,Wednesday,17
1927972279,2016-04-27 18:00:00,86,0,0.0,0,Wednesday,18
1927972279,2016-04-27 19:00:00,86,0,0.0,0,Wednesday,19
1927972279,2016-04-27 20:00:00,86,0,0.0,0,Wednesday,20
1927972279,2016-04-27 21:00:00,86,0,0.0,0,Wednesday,21
1927972279,2016-04-27 22:00:00,86,0,0.0,0,Wednesday,22
1927972279,2016-04-27 23:00:00,86,0,0.0,0,Wednesday,23
1927972279,2016-04-28 00:00:00,86,0,0.0,0,Thursday,0
1927972279,2016-04-28 01:00:00,86,0,0.0,0,Thursday,1
1927972279,2016-04-28 02:00:00,86,0,0.0,0,Thursday,2
1927972279,2016-04-28 03:00:00,86,0,0.0,0,Thursday,3
1927972279,2016-04-28 04:00:00,86,0,0.0,0,Thursday,4
1927972279,2016-04-28 05:00:00,86,0,0.0,0,Thursday,5
1927972279,2016-04-28 06:00:00,86,0,0.0,0,Thursday,6
1927972279,2016-04-28 07:00:00,86,0,0.0,0,Thursday,7
1927972279,2016-04-28 08:00:00,136,16,0.266667,437,Thursday,8
1927972279,2016-04-28 09:00:00,108,7,0.116667,99,Thursday,9
1927972279,2016-04-28 10:00:00,129,15,0.25,273,Thursday,10
1927972279,2016-04-28 11:00:00,111,9,0.15,133,Thursday,11
1927972279,2016-04-28 12:00:00,88,1,0.016667,4,Thursday,12
1927972279,2016-04-28 13:00:00,91,2,0.033333,13,Thursday,13
1927972279,2016-04-28 14:00:00,97,3,0.05,74,Thursday,14
1927972279,2016-04-28 15:00:00,100,5,0.083333,39,Thursday,15
1927972279,2016-04-28 16:00:00,113,9,0.15,100,Thursday,16
1927972279,2016-04-28 17:00:00,106,7,0.116667,78,Thursday,17
1927972279,2016-04-28 18:00:00,134,15,0.25,362,Thursday,18
1927972279,2016-04-28 19:00:00,98,3,0.05,24,Thursday,19
1927972279,2016-04-28 20:00:00,94,3,0.05,39,Thursday,20
1927972279,2016-04-28 21:00:00,86,0,0.0,0,Thursday,21
1927972279,2016-04-28 22:00:00,86,0,0.0,0,Thursday,22
1927972279,2016-04-28 23:00:00,86,0,0.0,0,Thursday,23
1927972279,2016-04-29 00:00:00,86,0,0.0,0,Friday,0
1927972279,2016-04-29 01:00:00,86,0,0.0,0,Friday,1
1927972279,2016-04-29 02:00:00,86,0,0.0,0,Friday,2
1927972279,2016-04-29 03:00:00,86,0,0.0,0,Friday,3
1927972279,2016-04-29 04:00:00,86,0,0.0,0,Friday,4
1927972279,2016-04-29 05:00:00,86,0,0.0,0,Friday,5
1927972279,2016-04-29 06:00:00,86,0,0.0,0,Friday,6
1927972279,2016-04-29 07:00:00,86,0,0.0,0,Friday,7
1927972279,2016-04-29 08:00:00,86,0,0.0,0,Friday,8
1927972279,2016-04-29 09:00:00,86,0,0.0,0,Friday,9
1927972279,2016-04-29 10:00:00,86,0,0.0,0,Friday,10
1927972279,2016-04-29 11:00:00,86,0,0.0,0,Friday,11
1927972279,2016-04-29 12:00:00,86,0,0.0,0,Friday,12
1927972279,2016-04-29 13:00:00,86,0,0.0,0,Friday,13
1927972279,2016-04-29 14:00:00,86,0,0.0,0,Friday,14
1927972279,2016-04-29 15:00:00,86,0,0.0,0,Friday,15
1927972279,2016-04-29 16:00:00,86,0,0.0,0,Friday,16
1927972279,2016-04-29 17:00:00,86,0,0.0,0,Friday,17
1927972279,2016-04-29 18:00:00,86,0,0.0,0,Friday,18
1927972279,2016-04-29 19:00:00,86,0,0.0,0,Friday,19
1927972279,2016-04-29 20:00:00,86,0,0.0,0,Friday,20
1927972279,2016-04-29 21:00:00,86,0,0.0,0,Friday,21
1927972279,2016-04-29 22:00:00,86,0,0.0,0,Friday,22
1927972279,2016-04-29 23:00:00,86,0,0.0,0,Friday,23
1927972279,2016-04-30 00:00:00,86,0,0.0,0,Saturday,0
1927972279,2016-04-30 01:00:00,86,0,0.0,0,Saturday,1
1927972279,2016-04-30 02:00:00,86,0,0.0,0,Saturday,2
1927972279,2016-04-30 03:00:00,86,0,0.0,0,Saturday,3
1927972279,2016-04-30 04:00:00,86,0,0.0,0,Saturday,4
1927972279,2016-04-30 05:00:00,86,0,0.0,0,Saturday,5
1927972279,2016-04-30 06:00:00,86,0,0.0,0,Saturday,6
1927972279,2016-04-30 07:00:00,86,0,0.0,0,Saturday,7
1927972279,2016-04-30 08:00:00,86,0,0.0,0,Saturday,8
1927972279,2016-04-30 09:00:00,86,0,0.0,0,Saturday,9
1927972279,2016-04-30 10:00:00,86,0,0.0,0,Saturday,10
1927972279,2016-04-30 11:00:00,86,0,0.0,0,Saturday,11
1927972279,2016-04-30 12:00:00,86,0,0.0,0,Saturday,12
1927972279,2016-04-30 13:00:00,86,0,0.0,0,Saturday,13
1927972279,2016-04-30 14:00:00,86,0,0.0,0,Saturday,14
1927972279,2016-04-30 15:00:00,86,0,0.0,0,Saturday,15
1927972279,2016-04-30 16:00:00,86,0,0.0,0,Saturday,16
1927972279,2016-04-30 17:00:00,86,0,0.0,0,Saturday,17
1927972279,2016-04-30 18:00:00,86,0,0.0,0,Saturday,18
1927972279,2016-04-30 19:00:00,86,0,0.0,0,Saturday,19
1927972279,2016-04-30 20:00:00,86,0,0.0,0,Saturday,20
1927972279,2016-04-30 21:00:00,86,0,0.0,0,Saturday,21
1927972279,2016-04-30 22:00:00,86,0,0.0,0,Saturday,22
1927972279,2016-04-30 23:00:00,86,0,0.0,0,Saturday,23
1927972279,2016-05-01 00:00:00,86,0,0.0,0,Sunday,0
1927972279,2016-05-01 01:00:00,86,0,0.0,0,Sunday,1
1927972279,2016-05-01 02:00:00,86,0,0.0,0,Sunday,2
1927972279,2016-05-01 03:00:00,86,0,0.0,0,Sunday,3
1927972279,2016-05-01 04:00:00,86,0,0.0,0,Sunday,4
1927972279,2016-05-01 05:00:00,86,0,0.0,0,Sunday,5
1927972279,2016-05-01 06:00:00,86,0,0.0,0,Sunday,6
1927972279,2016-05-01 07:00:00,86,0,0.0,0,Sunday,7
1927972279,2016-05-01 08:00:00,94,3,0.05,27,Sunday,8
1927972279,2016-05-01 09:00:00,90,0,0.0,0,Sunday,9
1927972279,2016-05-01 10:00:00,103,5,0.083333,79,Sunday,10
1927972279,2016-05-01 11:00:00,111,8,0.133333,151,Sunday,11
1927972279,2016-05-01 12:00:00,103,6,0.1,84,Sunday,12
1927972279,2016-05-01 13:00:00,240,55,0.916667,1783,Sunday,13
1927972279,2016-05-01 14:00:00,117,10,0.166667,232,Sunday,14
1927972279,2016-05-01 15:00:00,94,2,0.033333,15,Sunday,15
1927972279,2016-05-01 16:00:00,98,3,0.05,12,Sunday,16
1927972279,2016-05-01 17:00:00,96,2,0.033333,13,Sunday,17
1927972279,2016-05-01 18:00:00,98,3,0.05,35,Sunday,18
1927972279,2016-05-01 19:00:00,120,12,0.2,190,Sunday,19
1927972279,2016-05-01 20:00:00,90,1,0.016667,11,Sunday,20
1927972279,2016-05-01 21:00:00,97,4,0.066667,72,Sunday,21
1927972279,2016-05-01 22:00:00,86,0,0.0,0,Sunday,22
1927972279,2016-05-01 23:00:00,86,0,0.0,0,Sunday,23
1927972279,2016-05-02 00:00:00,86,0,0.0,0,Monday,0
1927972279,2016-05-02 01:00:00,86,0,0.0,0,Monday,1
1927972279,2016-05-02 02:00:00,86,0,0.0,0,Monday,2
1927972279,2016-05-02 03:00:00,86,0,0.0,0,Monday,3
1927972279,2016-05-02 04:00:00,86,0,0.0,0,Monday,4
1927972279,2016-05-02 05:00:00,86,0,0.0,0,Monday,5
1927972279,2016-05-02 06:00:00,86,0,0.0,0,Monday,6
1927972279,2016-05-02 07:00:00,86,0,0.0,0,Monday,7
1927972279,2016-05-02 08:00:00,86,0,0.0,0,Monday,8
1927972279,2016-05-02 09:00:00,86,0,0.0,0,Monday,9
1927972279,2016-05-02 10:00:00,86,0,0.0,0,Monday,10
1927972279,2016-05-02 11:00:00,265,63,1.05,2109,Monday,11
1927972279,2016-05-02 12:00:00,98,4,0.066667,78,Monday,12
1927972279,2016-05-02 13:00:00,89,1,0.016667,25,Monday,13
1927972279,2016-05-02 14:00:00,103,5,0.083333,147,Monday,14
1927972279,2016-05-02 15:00:00,119,12,0.2,132,Monday,15
1927972279,2016-05-02 16:00:00,123,13,0.216667,190,Monday,16
1927972279,2016-05-02 17:00:00,128,14,0.233333,249,Monday,17
1927972279,2016-05-02 18:00:00,127,15,0.25,207,Monday,18
1927972279,2016-05-02 19:00:00,164,31,0.516667,653,Monday,19
1927972279,2016-05-02 20:00:00,86,0,0.0,0,Monday,20
1927972279,2016-05-02 21:00:00,86,0,0.0,0,Monday,21
1927972279,2016-05-02 22:00:00,86,0,0.0,0,Monday,22
1927972279,2016-05-02 23:00:00,86,0,0.0,0,Monday,23
1927972279,2016-05-03 00:00:00,86,0,0.0,0,Tuesday,0
1927972279,2016-05-03 01:00:00,86,0,0.0,0,Tuesday,1
1927972279,2016-05-03 02:00:00,86,0,0.0,0,Tuesday,2
1927972279,2016-05-03 03:00:00,86,0,0.0,0,Tuesday,3
1927972279,2016-05-03 04:00:00,86,0,0.0,0,Tuesday,4
1927972279,2016-05-03 05:00:00,86,0,0.0,0,Tuesday,5
1927972279,2016-05-03 06:00:00,86,0,0.0,0,Tuesday,6
1927972279,2016-05-03 07:00:00,86,0,0.0,0,Tuesday,7
1927972279,2016-05-03 08:00:00,198,40,0.666667,1245,Tuesday,8
1927972279,2016-05-03 09:00:00,87,0,0.0,0,Tuesday,9
1927972279,2016-05-03 10:00:00,101,6,0.1,74,Tuesday,10
1927972279,2016-05-03 11:00:00,87,0,0.0,0,Tuesday,11
1927972279,2016-05-03 12:00:00,87,0,0.0,0,Tuesday,12
1927972279,2016-05-03 13:00:00,89,1,0.016667,7,Tuesday,13
1927972279,2016-05-03 14:00:00,86,0,0.0,0,Tuesday,14
1927972279,2016-05-03 15:00:00,86,0,0.0,0,Tuesday,15
1927972279,2016-05-03 16:00:00,86,0,0.0,0,Tuesday,16
1927972279,2016-05-03 17:00:00,86,0,0.0,0,Tuesday,17
1927972279,2016-05-03 18:00:00,86,0,0.0,0,Tuesday,18
1927972279,2016-05-03 19:00:00,86,0,0.0,0,Tuesday,19
1927972279,2016-05-03 20:00:00,86,0,0.0,0,Tuesday,20
1927972279,2016-05-03 21:00:00,86,0,0.0,0,Tuesday,21
1927972279,2016-05-03 22:00:00,86,0,0.0,0,Tuesday,22
1927972279,2016-05-03 23:00:00,86,0,0.0,0,Tuesday,23
1927972279,2016-05-04 00:00:00,86,0,0.0,0,Wednesday,0
1927972279,2016-05-04 01:00:00,86,0,0.0,0,Wednesday,1
1927972279,2016-05-04 02:00:00,86,0,0.0,0,Wednesday,2
1927972279,2016-05-04 03:00:00,86,0,0.0,0,Wednesday,3
1927972279,2016-05-04 04:00:00,86,0,0.0,0,Wednesday,4
1927972279,2016-05-04 05:00:00,86,0,0.0,0,Wednesday,5
1927972279,2016-05-04 06:00:00,86,0,0.0,0,Wednesday,6
1927972279,2016-05-04 07:00:00,86,0,0.0,0,Wednesday,7
1927972279,2016-05-04 08:00:00,86,0,0.0,0,Wednesday,8
1927972279,2016-05-04 09:00:00,86,0,0.0,0,Wednesday,9
1927972279,2016-05-04 10:00:00,193,34,0.566667,926,Wednesday,10
1927972279,2016-05-04 11:00:00,97,4,0.066667,35,Wednesday,11
1927972279,2016-05-04 12:00:00,101,4,0.066667,76,Wednesday,12
1927972279,2016-05-04 13:00:00,106,7,0.116667,87,Wednesday,13
1927972279,2016-05-04 14:00:00,96,3,0.05,35,Wednesday,14
1927972279,2016-05-04 15:00:00,109,7,0.116667,123,Wednesday,15
1927972279,2016-05-04 16:00:00,122,12,0.2,217,Wednesday,16
1927972279,2016-05-04 17:00:00,108,7,0.116667,120,Wednesday,17
1927972279,2016-05-04 18:00:00,90,1,0.016667,5,Wednesday,18
1927972279,2016-05-04 19:00:00,99,4,0.066667,61,Wednesday,19
1927972279,2016-05-04 20:00:00,101,4,0.066667,101,Wednesday,20
1927972279,2016-05-04 21:00:00,86,0,0.0,0,Wednesday,21
1927972279,2016-05-04 22:00:00,86,0,0.0,0,Wednesday,22
1927972279,2016-05-04 23:00:00,86,0,0.0,0,Wednesday,23
1927972279,2016-05-05 00:00:00,86,0,0.0,0,Thursday,0
1927972279,2016-05-05 01:00:00,86,0,0.0,0,Thursday,1
1927972279,2016-05-05 02:00:00,86,0,0.0,0,Thursday,2
1927972279,2016-05-05 03:00:00,86,0,0.0,0,Thursday,3
1927972279,2016-05-05 04:00:00,86,0,0.0,0,Thursday,4
1927972279,2016-05-05 05:00:00,86,0,0.0,0,Thursday,5
1927972279,2016-05-05 06:00:00,86,0,0.0,0,Thursday,6
1927972279,2016-05-05 07:00:00,86,0,0.0,0,Thursday,7
1927972279,2016-05-05 08:00:00,86,0,0.0,0,Thursday,8
1927972279,2016-05-05 09:00:00,86,0,0.0,0,Thursday,9
1927972279,2016-05-05 10:00:00,86,0,0.0,0,Thursday,10
1927972279,2016-05-05 11:00:00,86,0,0.0,0,Thursday,11
1927972279,2016-05-05 12:00:00,86,0,0.0,0,Thursday,12
1927972279,2016-05-05 13:00:00,86,0,0.0,0,Thursday,13
1927972279,2016-05-05 14:00:00,86,0,0.0,0,Thursday,14
1927972279,2016-05-05 15:00:00,86,0,0.0,0,Thursday,15
1927972279,2016-05-05 16:00:00,86,0,0.0,0,Thursday,16
1927972279,2016-05-05 17:00:00,86,0,0.0,0,Thursday,17
1927972279,2016-05-05 18:00:00,86,0,0.0,0,Thursday,18
1927972279,2016-05-05 19:00:00,86,0,0.0,0,Thursday,19
1927972279,2016-05-05 20:00:00,86,0,0.0,0,Thursday,20
1927972279,2016-05-05 21:00:00,86,0,0.0,0,Thursday,21
1927972279,2016-05-05 22:00:00,86,0,0.0,0,Thursday,22
1927972279,2016-05-05 23:00:00,86,0,0.0,0,Thursday,23
1927972279,2016-05-06 00:00:00,86,0,0.0,0,Friday,0
1927972279,2016-05-06 01:00:00,86,0,0.0,0,Friday,1
1927972279,2016-05-06 02:00:00,86,0,0.0,0,Friday,2
1927972279,2016-05-06 03:00:00,86,0,0.0,0,Friday,3
1927972279,2016-05-06 04:00:00,86,0,0.0,0,Friday,4
1927972279,2016-05-06 05:00:00,86,0,0.0,0,Friday,5
1927972279,2016-05-06 06:00:00,86,0,0.0,0,Friday,6
1927972279,2016-05-06 07:00:00,86,0,0.0,0,Friday,7
1927972279,2016-05-06 08:00:00,86,0,0.0,0,Friday,8
1927972279,2016-05-06 09:00:00,86,0,0.0,0,Friday,9
1927972279,2016-05-06 10:00:00,86,0,0.0,0,Friday,10
1927972279,2016-05-06 11:00:00,86,0,0.0,0,Friday,11
1927972279,2016-05-06 12:00:00,86,0,0.0,0,Friday,12
1927972279,2016-05-06 13:00:00,86,0,0.0,0,Friday,13
1927972279,2016-05-06 14:00:00,86,0,0.0,0,Friday,14
1927972279,2016-05-06 15:00:00,86,0,0.0,0,Friday,15
1927972279,2016-05-06 16:00:00,98,4,0.066667,72,Friday,16
1927972279,2016-05-06 17:00:00,133,15,0.25,288,Friday,17
1927972279,2016-05-06 18:00:00,131,17,0.283333,181,Friday,18
1927972279,2016-05-06 19:00:00,230,47,0.783333,1215,Friday,19
1927972279,2016-05-06 20:00:00,121,13,0.216667,187,Friday,20
1927972279,2016-05-06 21:00:00,109,7,0.116667,98,Friday,21
1927972279,2016-05-06 22:00:00,100,5,0.083333,50,Friday,22
1927972279,2016-05-06 23:00:00,86,0,0.0,0,Friday,23
1927972279,2016-05-07 00:00:00,86,0,0.0,0,Saturday,0
1927972279,2016-05-07 01:00:00,86,0,0.0,0,Saturday,1
1927972279,2016-05-07 02:00:00,86,0,0.0,0,Saturday,2
1927972279,2016-05-07 03:00:00,86,0,0.0,0,Saturday,3
1927972279,2016-05-07 04:00:00,86,0,0.0,0,Saturday,4
1927972279,2016-05-07 05:00:00,86,0,0.0,0,Saturday,5
1927972279,2016-05-07 06:00:00,86,0,0.0,0,Saturday,6
1927972279,2016-05-07 07:00:00,86,0,0.0,0,Saturday,7
1927972279,2016-05-07 08:00:00,86,0,0.0,0,Saturday,8
1927972279,2016-05-07 09:00:00,86,0,0.0,0,Saturday,9
1927972279,2016-05-07 10:00:00,196,30,0.5,1061,Saturday,10
1927972279,2016-05-07 11:00:00,141,18,0.3,449,Saturday,11
1927972279,2016-05-07 12:00:00,87,0,0.0,0,Saturday,12
1927972279,2016-05-07 13:00:00,86,0,0.0,0,Saturday,13
1927972279,2016-05-07 14:00:00,86,0,0.0,0,Saturday,14
1927972279,2016-05-07 15:00:00,86,0,0.0,0,Saturday,15
1927972279,2016-05-07 16:00:00,86,0,0.0,0,Saturday,16
1927972279,2016-05-07 17:00:00,86,0,0.0,0,Saturday,17
1927972279,2016-05-07 18:00:00,86,0,0.0,0,Saturday,18
1927972279,2016-05-07 19:00:00,86,0,0.0,0,Saturday,19
1927972279,2016-05-07 20:00:00,86,0,0.0,0,Saturday,20
1927972279,2016-05-07 21:00:00,86,0,0.0,0,Saturday,21
1927972279,2016-05-07 22:00:00,86,0,0.0,0,Saturday,22
1927972279,2016-05-07 23:00:00,86,0,0.0,0,Saturday,23
1927972279,2016-05-08 00:00:00,86,0,0.0,0,Sunday,0
1927972279,2016-05-08 01:00:00,86,0,0.0,0,Sunday,1
1927972279,2016-05-08 02:00:00,86,0,0.0,0,Sunday,2
1927972279,2016-05-08 03:00:00,86,0,0.0,0,Sunday,3
1927972279,2016-05-08 04:00:00,86,0,0.0,0,Sunday,4
1927972279,2016-05-08 05:00:00,86,0,0.0,0,Sunday,5
1927972279,2016-05-08 06:00:00,86,0,0.0,0,Sunday,6
1927972279,2016-05-08 07:00:00,86,0,0.0,0,Sunday,7
1927972279,2016-05-08 08:00:00,86,0,0.0,0,Sunday,8
1927972279,2016-05-08 09:00:00,86,0,0.0,0,Sunday,9
1927972279,2016-05-08 10:00:00,86,0,0.0,0,Sunday,10
1927972279,2016-05-08 11:00:00,86,0,0.0,0,Sunday,11
1927972279,2016-05-08 12:00:00,86,0,0.0,0,Sunday,12
1927972279,2016-05-08 13:00:00,86,0,0.0,0,Sunday,13
1927972279,2016-05-08 14:00:00,86,0,0.0,0,Sunday,14
1927972279,2016-05-08 15:00:00,86,0,0.0,0,Sunday,15
1927972279,2016-05-08 16:00:00,86,0,0.0,0,Sunday,16
1927972279,2016-05-08 17:00:00,86,0,0.0,0,Sunday,17
1927972279,2016-05-08 18:00:00,86,0,0.0,0,Sunday,18
1927972279,2016-05-08 19:00:00,86,0,0.0,0,Sunday,19
1927972279,2016-05-08 20:00:00,86,0,0.0,0,Sunday,20
1927972279,2016-05-08 21:00:00,86,0,0.0,0,Sunday,21
1927972279,2016-05-08 22:00:00,86,0,0.0,0,Sunday,22
1927972279,2016-05-08 23:00:00,86,0,0.0,0,Sunday,23
1927972279,2016-05-09 00:00:00,86,0,0.0,0,Monday,0
1927972279,2016-05-09 01:00:00,86,0,0.0,0,Monday,1
1927972279,2016-05-09 02:00:00,86,0,0.0,0,Monday,2
1927972279,2016-05-09 03:00:00,86,0,0.0,0,Monday,3
1927972279,2016-05-09 04:00:00,86,0,0.0,0,Monday,4
1927972279,2016-05-09 05:00:00,86,0,0.0,0,Monday,5
1927972279,2016-05-09 06:00:00,86,0,0.0,0,Monday,6
1927972279,2016-05-09 07:00:00,86,0,0.0,0,Monday,7
1927972279,2016-05-09 08:00:00,86,0,0.0,0,Monday,8
1927972279,2016-05-09 09:00:00,86,0,0.0,0,Monday,9
1927972279,2016-05-09 10:00:00,86,0,0.0,0,Monday,10
1927972279,2016-05-09 11:00:00,86,0,0.0,0,Monday,11
1927972279,2016-05-09 12:00:00,86,0,0.0,0,Monday,12
1927972279,2016-05-09 13:00:00,86,0,0.0,0,Monday,13
1927972279,2016-05-09 14:00:00,86,0,0.0,0,Monday,14
1927972279,2016-05-09 15:00:00,86,0,0.0,0,Monday,15
1927972279,2016-05-09 16:00:00,86,0,0.0,0,Monday,16
1927972279,2016-05-09 17:00:00,86,0,0.0,0,Monday,17
1927972279,2016-05-09 18:00:00,86,0,0.0,0,Monday,18
1927972279,2016-05-09 19:00:00,86,0,0.0,0,Monday,19
1927972279,2016-05-09 20:00:00,86,0,0.0,0,Monday,20
1927972279,2016-05-09 21:00:00,86,0,0.0,0,Monday,21
1927972279,2016-05-09 22:00:00,86,0,0.0,0,Monday,22
1927972279,2016-05-09 23:00:00,86,0,0.0,0,Monday,23
1927972279,2016-05-10 00:00:00,86,0,0.0,0,Tuesday,0
1927972279,2016-05-10 01:00:00,86,0,0.0,0,Tuesday,1
1927972279,2016-05-10 02:00:00,86,0,0.0,0,Tuesday,2
1927972279,2016-05-10 03:00:00,86,0,0.0,0,Tuesday,3
1927972279,2016-05-10 04:00:00,86,0,0.0,0,Tuesday,4
1927972279,2016-05-10 05:00:00,86,0,0.0,0,Tuesday,5
1927972279,2016-05-10 06:00:00,86,0,0.0,0,Tuesday,6
1927972279,2016-05-10 07:00:00,86,0,0.0,0,Tuesday,7
1927972279,2016-05-10 08:00:00,86,0,0.0,0,Tuesday,8
1927972279,2016-05-10 09:00:00,86,0,0.0,0,Tuesday,9
1927972279,2016-05-10 10:00:00,86,0,0.0,0,Tuesday,10
1927972279,2016-05-10 11:00:00,86,0,0.0,0,Tuesday,11
1927972279,2016-05-10 12:00:00,86,0,0.0,0,Tuesday,12
1927972279,2016-05-10 13:00:00,86,0,0.0,0,Tuesday,13
1927972279,2016-05-10 14:00:00,86,0,0.0,0,Tuesday,14
1927972279,2016-05-10 15:00:00,86,0,0.0,0,Tuesday,15
1927972279,2016-05-10 16:00:00,86,0,0.0,0,Tuesday,16
1927972279,2016-05-10 17:00:00,86,0,0.0,0,Tuesday,17
1927972279,2016-05-10 18:00:00,86,0,0.0,0,Tuesday,18
1927972279,2016-05-10 19:00:00,86,0,0.0,0,Tuesday,19
1927972279,2016-05-10 20:00:00,86,0,0.0,0,Tuesday,20
1927972279,2016-05-10 21:00:00,86,0,0.0,0,Tuesday,21
1927972279,2016-05-10 22:00:00,86,0,0.0,0,Tuesday,22
1927972279,2016-05-10 23:00:00,86,0,0.0,0,Tuesday,23
1927972279,2016-05-11 00:00:00,86,0,0.0,0,Wednesday,0
1927972279,2016-05-11 01:00:00,86,0,0.0,0,Wednesday,1
1927972279,2016-05-11 02:00:00,86,0,0.0,0,Wednesday,2
1927972279,2016-05-11 03:00:00,86,0,0.0,0,Wednesday,3
1927972279,2016-05-11 04:00:00,86,0,0.0,0,Wednesday,4
1927972279,2016-05-11 05:00:00,86,0,0.0,0,Wednesday,5
1927972279,2016-05-11 06:00:00,86,0,0.0,0,Wednesday,6
1927972279,2016-05-11 07:00:00,86,0,0.0,0,Wednesday,7
1927972279,2016-05-11 08:00:00,86,0,0.0,0,Wednesday,8
1927972279,2016-05-11 09:00:00,86,0,0.0,0,Wednesday,9
1927972279,2016-05-11 10:00:00,86,0,0.0,0,Wednesday,10
1927972279,2016-05-11 11:00:00,86,0,0.0,0,Wednesday,11
1927972279,2016-05-11 12:00:00,86,0,0.0,0,Wednesday,12
1927972279,2016-05-11 13:00:00,86,0,0.0,0,Wednesday,13
1927972279,2016-05-11 14:00:00,86,0,0.0,0,Wednesday,14
1927972279,2016-05-11 15:00:00,86,0,0.0,0,Wednesday,15
1927972279,2016-05-11 16:00:00,86,0,0.0,0,Wednesday,16
1927972279,2016-05-11 17:00:00,86,0,0.0,0,Wednesday,17
1927972279,2016-05-11 18:00:00,86,0,0.0,0,Wednesday,18
1927972279,2016-05-11 19:00:00,86,0,0.0,0,Wednesday,19
1927972279,2016-05-11 20:00:00,86,0,0.0,0,Wednesday,20
1927972279,2016-05-11 21:00:00,86,0,0.0,0,Wednesday,21
1927972279,2016-05-11 22:00:00,86,0,0.0,0,Wednesday,22
1927972279,2016-05-11 23:00:00,86,0,0.0,0,Wednesday,23
1927972279,2016-05-12 00:00:00,86,0,0.0,0,Thursday,0
1927972279,2016-05-12 01:00:00,86,0,0.0,0,Thursday,1
1927972279,2016-05-12 02:00:00,86,0,0.0,0,Thursday,2
1927972279,2016-05-12 03:00:00,86,0,0.0,0,Thursday,3
1927972279,2016-05-12 04:00:00,86,0,0.0,0,Thursday,4
1927972279,2016-05-12 05:00:00,86,0,0.0,0,Thursday,5
1927972279,2016-05-12 06:00:00,86,0,0.0,0,Thursday,6
1927972279,2016-05-12 07:00:00,86,0,0.0,0,Thursday,7
1927972279,2016-05-12 08:00:00,86,0,0.0,0,Thursday,8
1927972279,2016-05-12 09:00:00,86,0,0.0,0,Thursday,9
1927972279,2016-05-12 10:00:00,86,0,0.0,0,Thursday,10
1927972279,2016-05-12 11:00:00,86,0,0.0,0,Thursday,11
1927972279,2016-05-12 12:00:00,86,0,0.0,0,Thursday,12
1927972279,2016-05-12 13:00:00,86,0,0.0,0,Thursday,13
1927972279,2016-05-12 14:00:00,86,0,0.0,0,Thursday,14
1927972279,2016-05-12 15:00:00,86,0,0.0,0,Thursday,15
2022484408,2016-04-12 00:00:00,62,0,0.0,0,Tuesday,0
2022484408,2016-04-12 01:00:00,62,0,0.0,0,Tuesday,1
2022484408,2016-04-12 02:00:00,62,0,0.0,0,Tuesday,2
2022484408,2016-04-12 03:00:00,62,0,0.0,0,Tuesday,3
2022484408,2016-04-12 04:00:00,62,0,0.0,0,Tuesday,4
2022484408,2016-04-12 05:00:00,62,0,0.0,0,Tuesday,5
2022484408,2016-04-12 06:00:00,62,0,0.0,0,Tuesday,6
2022484408,2016-04-12 07:00:00,136,28,0.466667,847,Tuesday,7
2022484408,2016-04-12 08:00:00,99,13,0.216667,334,Tuesday,8
2022484408,2016-04-12 09:00:00,90,13,0.216667,243,Tuesday,9
2022484408,2016-04-12 10:00:00,369,143,2.383333,5243,Tuesday,10
